HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
40498400,64.56647,4,1,3.0,1985,2,2,,,1.0,,1,1,,1.0,,2,2,2,2,1,1,2,1,,1,,2,1,1,2,12555.07,9748.31,9512.79,9512.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2806.76,-36,0.0,5,6,1
40498500,323.74362,1,1,9.0,2011,2,1,,100.0,134.99,,1,1,,3.0,,1,1,1,1,1,1,1,4,600.0,3,,2,2,2,2,8338.7,7970.0,7970.0,7970.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,30.0,0,0,338.7,0,400.94,6,6,1
40498600,102.46888,4,1,2.0,1996,2,1,,60.0,120.0,,1,1,,3.0,,1,1,2,2,1,1,3,3,870.0,2,,2,2,2,2,9453.13,9175.36,8455.36,1052.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,15.0,0,0,262.77,0,0.0,1,6,1
40498700,639.6271,4,1,3.0,2012,2,1,,50.0,85.0,,1,1,,1.0,,2,1,2,2,1,1,1,3,600.0,1,,2,2,2,2,7093.51,6094.44,5078.37,5078.37,0.0,0.0,182.26,182.26,289.81,0.0,0,0,0.0,0.0,0,0.0,0.0,19.98,0,0,979.09,-49,0.0,4,6,1
40498900,304.95024,1,1,4.0,2002,2,1,,,101.59,,1,1,3.0,,,2,1,2,1,1,1,1,3,1800.0,2,2.0,2,2,2,2,20217.56,16426.95,13276.14,13276.14,0.0,0.0,2841.97,2319.29,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,95.92,0,0,3694.69,-13,0.0,1,6,1
40499100,80.75681,4,2,3.0,1995,2,1,,80.0,190.0,115.0,1,1,3.0,3.0,,1,2,2,3,1,1,1,3,900.0,1,,2,2,2,2,9869.58,7594.01,7126.58,7126.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,960,0.0,0.0,0.0,0,0,2275.57,0,0.0,3,6,1
40499200,50.45887,4,1,2.0,1988,2,2,,80.0,90.0,,1,1,,3.0,,2,1,2,2,1,1,1,2,850.0,2,,2,2,2,2,20872.86,15795.41,15520.36,15520.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4.0,0,0,5073.45,0,0.0,2,6,1
40499300,275.66418,4,1,2.5,2008,2,2,,90.0,137.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,1000.0,2,,2,2,2,2,14722.23,12219.59,11706.01,11706.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2502.64,0,0.0,4,6,1
40499600,434.07408,4,1,2.0,1991,2,1,,50.0,106.67,,1,1,,3.0,,1,1,1,2,3,1,1,3,2000.0,2,,2,2,2,2,10328.48,9352.93,7522.09,7222.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.89,64.89,0,0.0,0.0,28.0,0,0,947.55,-77,201.03,10,6,1
40499800,221.19784,4,1,2.0,2012,1,2,,,66.0,,1,1,,3.0,3.0,2,1,2,2,3,1,3,3,300.0,2,,2,1,2,2,5833.11,5504.7,5504.7,5504.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,328.41,0,0.0,9,6,1
40500000,55.35208,1,1,5.0,1974,2,1,,140.0,100.0,,1,1,,3.0,,2,1,2,1,1,1,1,2,1000.0,2,,2,2,2,2,19114.91,18239.48,17949.77,15281.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3.0,0,0,872.43,0,169.87,3,6,1
40500200,107.49764,1,5,6.0,1993,1,1,,40.0,100.08,,3,3,,3.0,,2,1,1,2,1,1,2,2,1000.0,2,,2,1,2,2,5773.45,5386.9,4873.85,4873.85,0.0,0.0,252.0,252.0,45.6,0.0,0,1200,0.12,0.12,0,0.0,0.0,0.0,0,0,386.55,-110,0.0,5,6,1
40500300,302.9325,4,2,3.0,2012,2,2,,60.0,122.17,100.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,3,750.0,1,1.0,2,2,2,2,10956.34,9168.23,4978.6,4978.6,0.0,0.0,4189.63,3665.84,0.0,0.0,0,0,0.0,0.0,360,0.0,0.0,0.0,0,0,1788.11,-19,0.0,1,6,1
40500400,52.37967,4,1,4.0,1980,2,1,,20.0,79.0,,1,1,,3.0,,2,2,2,2,3,1,1,3,300.0,1,,2,2,2,2,13635.31,12109.67,8040.0,8040.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1525.64,0,0.0,6,6,1
40500700,237.83076,1,1,5.0,1957,2,1,,300.0,180.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,2000.0,2,2.0,2,2,2,2,27866.3,22022.78,21907.13,19155.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.0,23.0,0,0.0,0.0,54.0,0,0,5789.52,-171,352.73,1,6,1
40500900,70.75953,4,1,4.0,1990,2,2,,30.0,150.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,400.0,1,,1,2,2,2,11699.64,8982.24,8982.24,8982.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,21.0,0,0,2696.4,-53,0.0,5,6,1
40501000,113.71171,1,1,3.0,1992,2,1,,200.0,244.16,,1,1,,3.0,,2,2,2,2,1,1,1,3,1500.0,2,,2,2,1,2,14154.0,11261.58,11061.77,11061.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2892.42,-47,0.0,2,6,1
40501100,71.06877,4,1,3.0,2005,2,2,,70.0,86.0,,1,1,,3.0,,2,1,2,2,1,1,3,2,400.0,1,,2,2,2,2,4051.61,3708.73,3571.73,3571.73,0.0,0.0,0.0,0.0,45.6,0.0,0,180,0.0,0.0,0,0.0,0.0,0.0,0,0,342.88,-277,0.0,9,6,1
40501200,425.06498,4,1,2.0,2007,2,1,,1.0,90.0,,1,1,,3.0,,1,1,2,3,1,1,1,3,1700.0,2,,2,2,2,2,5095.48,4196.35,3570.74,3570.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,899.13,-63,0.0,8,6,1
40501300,171.6713,1,1,5.0,2013,2,1,,50.0,89.0,,1,1,,3.0,,1,1,2,2,1,1,1,3,1500.0,2,,2,2,2,2,14292.74,11764.45,11247.37,11247.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.27,0.27,0,0.0,0.0,17.0,0,0,2511.29,-69,0.0,10,6,1
40501400,123.62053,1,5,3.0,1975,2,1,,30.0,120.84,,1,1,,3.0,,1,1,1,3,1,1,1,4,700.0,3,,2,2,2,2,10800.0,9167.63,9167.63,9167.63,0.0,0.0,0.0,0.0,0.0,0.0,0,840,0.0,0.0,0,0.0,0.0,0.0,0,0,1632.37,0,0.0,6,6,1
40501500,185.11827,4,1,3.0,1982,2,1,,70.0,80.0,,1,1,,3.0,,1,1,2,2,1,1,1,3,300.0,1,,2,2,2,2,3679.32,3679.32,3679.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
40501600,117.54344,4,1,3.0,1990,2,1,,100.0,110.0,,1,1,,3.0,,2,2,2,2,3,1,3,2,400.0,1,,2,2,2,2,5232.05,5232.05,5232.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
40501800,91.34951,4,2,4.0,1996,2,1,,90.0,126.5,30.0,1,1,3.0,3.0,,1,1,2,3,1,1,1,2,725.0,1,,2,1,2,2,5283.94,4215.95,4139.95,4139.95,0.0,0.0,76.0,76.0,0.0,0.0,0,0,0.0,0.0,156,0.0,0.0,0.0,0,0,1067.99,0,0.0,9,6,1
40501900,212.40553,4,4,3.0,2010,2,2,70.0,,200.0,,1,1,3.0,1.0,,2,2,2,3,1,1,1,2,1200.0,1,,2,2,2,2,10428.05,8736.58,6196.92,6196.92,0.0,0.0,2539.66,2090.82,0.0,0.0,420,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1691.47,-56,0.0,1,6,1
40502000,379.69135,3,1,3.0,1983,2,1,,20.0,39.25,,3,3,,3.0,,2,2,2,2,2,3,2,1,300.0,1,,2,2,2,2,958.3,958.3,0.0,0.0,0.0,0.0,0.0,0.0,958.3,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,9,6,1
40502200,324.3765,4,2,4.0,2007,2,1,,70.0,296.0,190.0,1,1,3.0,3.0,,1,1,1,1,1,1,1,4,900.0,2,,2,2,2,2,14672.21,14552.85,13507.95,13507.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.02,1.02,1800,0.0,0.0,0.0,0,0,119.36,-73,0.0,6,6,1
40502600,107.72416,4,1,4.0,1976,2,2,,50.0,80.0,,1,1,,3.0,,2,1,2,2,1,1,3,3,500.0,2,,2,1,2,2,4033.45,4015.45,4015.45,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,18.0,0,0,0.0,0,0.0,2,6,1
40503100,76.03564,4,1,4.0,1974,2,2,,150.0,120.0,,1,1,,3.0,,1,1,2,1,1,1,1,4,900.0,3,,2,2,2,2,12144.3,9808.16,9596.38,9596.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2336.14,-40,0.0,9,6,1
40504200,145.56057,4,1,3.0,2007,2,1,,25.0,75.0,,1,1,,3.0,,2,1,2,3,1,1,3,2,730.0,2,,2,2,2,2,6597.46,5614.86,5010.86,5010.86,0.0,0.0,0.0,0.0,66.31,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,982.6,-141,0.0,9,6,1
40504500,75.74073,1,1,5.0,1992,2,1,,,112.5,,1,1,,3.0,,1,2,2,2,1,1,1,2,130.0,2,,2,2,2,2,13341.44,11570.71,6344.56,6344.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.73,0.73,0,0.0,0.0,50.0,0,0,1720.73,0,0.0,1,6,1
40504700,101.22904,1,1,7.0,2007,2,1,,50.0,112.5,,1,1,,3.0,3.0,1,1,1,1,1,1,1,3,1000.0,2,,2,2,2,2,11805.95,10029.23,9404.89,9404.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,42.0,0,0,1734.72,-393,0.0,6,6,1
40505100,76.25558,4,1,3.0,1967,2,2,,50.0,108.0,,1,1,,3.0,,2,2,2,2,3,1,3,2,725.0,1,,2,2,1,2,7763.94,7763.94,7763.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,4,6,1
40505200,66.11955,4,5,2.0,2007,2,1,,70.0,104.0,,1,1,,3.0,,1,1,1,3,1,1,3,4,600.0,2,,2,2,2,2,7526.16,7526.16,7526.16,650.36,624.0,624.0,0.0,0.0,0.0,0.0,0,0,26.36,26.36,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
40505300,44.39405,4,1,5.0,1979,2,1,,35.0,180.0,,1,1,,3.0,,1,1,1,3,1,1,3,2,700.0,1,,2,2,2,2,7760.68,7732.68,7732.68,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,28.0,0,0,0.0,0,0.0,9,6,1
40505400,195.11647,1,1,4.0,2004,2,1,,100.0,145.0,,1,1,,3.0,3.0,1,1,1,3,1,1,1,3,1000.0,3,,2,1,1,2,11312.94,9215.9,8537.83,7263.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,175.75,158.93,45.0,0,0,2052.04,0,0.0,1,6,1
40505500,80.32891,1,1,2.0,1971,1,1,,1.0,40.17,,1,1,,3.0,,2,2,2,3,3,1,3,2,300.0,2,,2,2,2,2,3026.98,2976.98,2976.98,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,50.0,0,0,0.0,0,0.0,8,6,1
40505700,69.6711,4,1,4.0,1987,2,2,,,70.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,900.0,2,,2,2,2,2,13689.76,12433.87,12433.87,4494.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1255.89,0,0.0,10,6,1
40505900,66.40414,1,1,6.0,1990,2,1,,250.0,150.82999999999998,,1,1,,3.0,,1,1,1,1,1,1,1,4,430.0,3,,2,1,2,2,21133.69,18601.48,18601.48,12890.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14306.630000000001,12160.630000000001,0,0.0,0.0,113.94,0,0,2418.27,0,0.0,6,6,1
40506000,214.43932,1,5,4.0,1959,2,1,,1.0,62.5,,1,1,,3.0,,1,1,1,1,3,1,1,4,300.0,2,,2,1,2,2,3483.77,3477.77,3477.77,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,0,1430.99,1,6,1
40506200,89.8576,4,1,4.0,1985,2,1,,100.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,800.0,2,,2,2,2,2,26775.25,22109.69,22109.69,22109.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.93,53.93,0,0.0,0.0,24.0,0,0,4641.56,0,253.17,2,6,1
40507000,116.47165,1,1,2.0,2002,1,1,,,145.83,,1,1,,3.0,,1,1,2,2,3,1,1,2,1000.0,1,,2,2,2,2,3142.8,3096.8,3096.8,854.0,0.0,0.0,0.0,0.0,0.0,0.0,900,0,0.0,0.0,0,0.0,0.0,46.0,0,0,0.0,0,744.09,1,6,1
40507200,95.46248,1,1,4.0,1965,2,2,,1.0,64.0,,3,3,,3.0,,2,2,2,2,3,1,3,2,350.0,2,,1,1,2,2,4847.94,4847.94,2619.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,4,6,1
40507400,93.8444,4,4,2.0,2012,2,2,100.0,,200.0,,1,1,2.0,3.0,,1,2,2,3,1,1,1,1,800.0,1,,2,2,2,2,5339.13,4560.0,4560.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,720,779.13,0,0.0,1,6,1
40507900,63.54073,4,1,3.0,1966,2,1,,,132.0,,1,1,,3.0,,1,1,1,3,1,1,1,4,1000.0,2,,2,2,2,2,10689.22,10689.22,10689.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,6,6,1
40508000,53.4554,4,4,2.0,2010,1,2,9.0,,109.0,,1,1,3.0,3.0,,2,1,2,3,1,1,1,1,600.0,1,,1,2,1,2,6536.1,6451.1,6451.1,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,85.0,0,0,0.0,0,0.0,9,6,1
40508100,49.14632,4,1,2.0,1978,2,1,,15.0,97.5,,1,1,,3.0,,1,1,1,1,3,1,1,4,250.0,3,,2,1,2,2,9009.93,8406.1,8406.1,3653.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,7.0,0,0,596.83,0,41.12,6,6,1
40508300,62.50401,1,1,6.0,1994,1,1,,1.0,181.32999999999998,,1,1,,3.0,3.0,1,1,1,1,1,1,1,2,1000.0,2,2.0,2,2,2,2,18038.5,17495.24,14697.74,14697.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,55.0,0,0,488.26,0,0.0,9,6,1
40508500,103.96267,3,1,3.0,1974,2,1,,50.0,84.67,,1,1,,3.0,,2,1,2,2,1,1,1,3,1400.0,2,,2,2,2,2,6627.38,5185.92,5185.92,5185.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,27.0,0,0,1414.46,0,0.0,10,6,1
40508600,41.31748,4,1,5.0,1993,1,2,,,110.0,,1,1,,3.0,,1,1,1,3,3,1,3,2,600.0,1,,2,2,2,2,5668.64,5536.98,1281.81,1281.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.47,38.47,0,0.0,0.0,13.0,0,0,118.66,-73,0.0,9,6,1
40509300,105.63816,1,1,3.0,1973,2,1,,50.0,52.75,,3,3,,3.0,,2,1,2,3,3,1,3,3,300.0,2,,2,2,2,2,7660.34,6962.33,6714.92,3551.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,698.01,0,112.52,6,6,1
40509500,46.02313,4,1,4.0,1994,2,2,,,150.0,,1,1,,3.0,,1,1,1,1,3,1,1,3,1100.0,1,,1,2,2,2,20008.79,17445.04,17445.04,17445.04,300.0,255.0,0.0,0.0,0.0,0.0,0,0,36.04,36.04,0,0.0,0.0,6.0,0,0,2557.75,0,0.0,1,6,1
40509600,68.12491,4,1,3.0,1991,2,1,,110.0,80.0,,1,1,,3.0,,1,1,2,3,3,1,1,3,1000.0,2,,2,2,2,2,16395.65,13275.87,11784.2,11784.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3119.78,-77,0.0,2,6,1
40509700,99.34533,1,1,4.0,1990,1,1,,,120.83,,1,1,,3.0,,1,1,2,2,1,1,1,2,1500.0,2,,2,2,2,2,16384.29,13213.55,13213.55,13213.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,26.0,0,0,3144.74,-1,0.0,1,6,1
40509800,52.24376,4,1,3.0,1998,2,1,,30.0,120.0,,1,1,3.0,3.0,,1,1,2,1,1,1,1,3,1200.0,2,,1,2,2,2,15561.05,12902.68,8256.05,8256.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.13,51.13,0,0.0,0.0,0.0,0,0,2658.37,-31,0.0,1,6,1
40510000,41.20099,1,1,6.0,1998,1,2,,1.0,107.75,,1,1,,3.0,,2,2,2,2,1,1,1,3,1000.0,2,,2,1,1,2,6567.35,5793.35,2305.03,2305.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,66.59,0,0,707.41,0,0.0,3,6,1
40510200,181.02528,1,2,6.0,2006,2,1,,900.0,216.91000000000003,150.0,1,1,3.0,3.0,,1,1,1,3,1,1,1,3,725.0,2,,2,2,2,2,28754.59,22357.47,22357.47,22357.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,910,0.0,0.0,60.0,0,0,6337.12,-87,0.0,2,6,1
40510300,224.13004,4,1,3.0,1999,2,2,,60.0,170.0,,1,1,,3.0,,1,1,2,1,1,1,1,3,2000.0,2,,2,2,2,2,4636.82,4385.3,4333.16,4333.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,251.52,-140,0.0,10,6,1
40510400,149.51232,4,2,3.0,2006,2,1,,70.0,174.67,58.0,1,1,3.0,3.0,,1,1,2,1,1,1,1,3,1000.0,1,,2,2,2,2,14861.42,12250.98,9933.95,9933.95,0.0,0.0,2040.0,2040.0,0.0,0.0,0,0,0.0,0.0,264,0.0,0.0,0.0,0,0,2610.44,-15,0.0,6,6,1
40510700,201.51377,3,1,3.0,1983,2,1,,60.0,67.25,,1,1,,3.0,,2,2,2,2,2,1,1,2,200.0,1,,2,1,2,2,2146.67,2073.06,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,73.61,0,0.0,7,6,1
40510900,69.00391,1,1,4.0,2001,2,1,,85.0,72.5,,1,1,,3.0,,2,2,1,2,3,1,1,3,320.0,2,,2,2,2,2,7365.65,7365.65,6486.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,7,6,1
40511100,215.04051,4,1,1.0,1993,2,2,,50.0,95.0,,1,1,,3.0,,2,1,2,2,1,1,1,2,900.0,2,,2,2,2,2,13636.57,11289.36,8280.0,8280.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2347.21,0,0.0,2,6,1
40511200,82.45739,2,1,4.0,1988,1,1,,1.0,71.08,,1,1,,3.0,,2,2,2,2,2,1,2,2,950.0,1,,2,2,2,2,7985.45,7074.76,7074.76,3914.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,3.0,0,0,907.69,0,0.0,5,6,1
40511300,46.44401,1,1,3.0,1985,2,1,,150.0,109.17,,1,1,,3.0,,2,2,2,2,3,1,1,2,800.0,1,,2,2,2,2,7549.38,6870.24,6870.24,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,679.14,0,0.0,8,6,1
40511400,219.75566,3,1,2.0,2001,2,1,,1.0,66.26,,3,3,,3.0,,2,2,2,2,1,1,1,2,2000.0,2,,2,2,2,2,7842.26,7501.13,3727.08,3727.08,0.0,0.0,394.64,394.64,637.22,160.09,0,0,0.0,0.0,0,0.0,0.0,21.0,0,0,320.13,-134,0.0,8,6,1
40511600,206.9176,1,1,4.0,1972,2,1,,1.0,121.11,,1,1,,3.0,,1,1,2,3,1,1,1,3,2000.0,2,,2,2,2,2,17468.38,14648.82,12445.3,12445.3,0.0,0.0,576.9,576.9,0.0,158.22,0,0,0.0,0.0,0,0.0,0.0,15.0,0,0,2804.56,-207,0.0,8,6,1
40511800,60.09368,1,1,4.0,1979,2,1,,45.0,38.33,,3,3,,3.0,,1,2,1,2,3,1,3,3,180.0,2,,2,2,2,2,0.0,-4.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4.0,0,0,0.0,0,0.0,7,6,1
40511900,247.1974,3,1,2.0,2010,2,1,,,54.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,850.0,3,,2,2,2,2,29248.79,22907.86,22907.86,22907.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.06,0.06,0,0.0,0.0,28.0,0,0,6312.93,-66,0.0,10,6,1
40512100,214.36905,3,1,2.0,1983,1,2,,40.0,59.33,,1,1,,3.0,,2,2,2,2,3,1,3,3,450.0,2,,2,2,2,2,2600.64,2600.64,2600.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,6,6,1
40512300,322.34994,4,1,3.0,1989,2,2,,,92.92,,1,1,,1.0,,2,1,2,2,3,1,3,2,400.0,1,,2,1,2,2,3354.13,3354.13,3354.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,3,6,1
40512400,232.38621,4,1,5.0,1975,2,1,,90.0,115.0,,1,1,,3.0,,2,1,2,3,3,1,3,2,550.0,1,,2,2,2,2,4233.4,4233.4,4233.4,880.0,0.0,0.0,0.0,0.0,0.0,0.0,880,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,4,6,1
40512600,292.90201,4,1,2.0,1983,2,1,,100.0,120.0,,1,1,,3.0,,2,1,2,2,3,1,3,2,300.0,1,,2,2,2,2,2484.88,2484.88,2484.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
40512700,162.0161,1,1,6.0,1973,2,2,,100.0,89.17,,1,1,,3.0,,2,1,2,2,3,1,3,2,500.0,1,,1,2,2,2,3379.16,3379.16,3379.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
40512900,239.8598,4,1,3.0,1988,2,1,,30.0,131.33,,1,1,,3.0,,1,1,2,2,3,1,3,3,300.0,2,,2,2,2,2,5189.26,5189.26,5189.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,2,6,1
40513100,73.00506,4,1,2.5,2003,2,1,,35.0,110.0,,1,1,,3.0,,2,2,2,2,3,1,3,2,500.0,2,,2,2,2,2,5552.86,5552.86,5552.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,4,6,1
40513200,251.13376,4,1,2.0,2004,2,2,,50.0,70.0,,1,1,3.0,3.0,,1,1,2,3,1,1,2,3,500.0,2,,2,2,2,2,3074.64,3074.64,3074.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,1,6,1
40513400,65.40301,1,1,7.0,1990,2,1,,100.0,62.0,,1,1,,3.0,,1,1,2,3,1,1,1,3,575.0,2,,2,2,2,2,8895.36,8889.36,8889.36,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,6.0,0,0,0.0,0,138.79,9,6,1
40513800,211.90984,4,1,2.0,2002,2,1,,50.0,85.0,,1,1,,3.0,,2,1,2,2,1,1,3,2,300.0,1,,2,1,1,1,3115.9,2966.81,1195.83,1195.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,149.09,-98,0.0,9,6,1
40513900,55.07406,1,1,4.0,2001,2,1,,60.0,81.67,,1,1,,3.0,,1,1,2,3,1,1,1,3,500.0,2,,2,2,2,2,2832.3,2812.3,2812.3,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,20.0,0,0,0.0,0,0.0,6,6,1
40514100,59.55611,4,1,2.0,1990,2,1,,90.0,130.0,,1,1,,3.0,,1,1,1,2,3,1,1,3,1000.0,2,,2,2,1,2,15293.1,11986.62,11937.98,11937.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3306.48,-24,0.0,2,6,1
40514200,70.51327,4,1,4.0,1995,2,1,,140.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,1100.0,2,,2,2,2,2,29394.05,22963.83,22963.83,22963.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.55,52.55,0,0.0,0.0,33.0,0,0,6397.22,0,0.0,3,6,1
40514300,108.46696,1,1,4.0,2002,2,1,,160.0,130.0,,1,1,,3.0,,1,1,1,3,1,1,1,3,600.0,2,,2,2,2,2,14288.17,12765.07,12388.71,7003.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4315.77,3715.7700000000004,0,0.0,0.0,115.0,0,0,1408.1,0,0.0,8,6,1
