HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
20196700,171.01075,4,1,2.0,1998,2,2,,90.0,80.0,,1,1,,3.0,,1,1,2,3,3,1,3,1000.0,3,,2,2,2,2,10343.67,9457.32,9457.32,4788.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.87,3.87,0,0.0,0.0,0.0,0,0,886.35,0,0.0,10,6,1
20197500,53.37751,4,1,3.0,1965,2,1,,200.0,115.0,,1,1,,3.0,3.0,1,1,1,1,1,1,5,800.0,3,,2,2,2,2,17028.42,15570.91,15570.91,5895.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52.650000000000006,46.650000000000006,0,0.0,0.0,35.0,0,0,1422.51,0,0.0,10,1,1
20197700,87.69554,4,1,3.0,1995,2,1,,200.0,130.0,,1,1,,3.0,,1,1,1,1,3,2,3,600.0,2,,2,2,2,2,5898.12,5898.12,5898.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20197900,57.91852,4,1,4.0,1983,2,2,,,110.0,,1,1,,3.0,,1,1,1,3,3,1,4,800.0,3,,2,2,2,2,5539.32,5541.32,5541.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,-2.0,-2,0.0,10,1,1
20198200,56.57532,4,1,2.0,1997,2,2,,120.0,80.0,,1,1,,3.0,,2,2,2,2,2,3,3,1000.0,2,,2,2,2,2,2718.48,2718.48,2718.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20199200,198.81119,4,1,2.0,1998,2,1,,120.0,50.0,,1,1,,3.0,,1,1,1,1,1,1,3,850.0,2,,2,2,2,2,13017.01,11332.16,11050.48,11050.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1684.85,-69,0.0,10,1,1
20199900,241.81438,4,1,2.0,1996,2,2,,100.0,70.0,,1,1,,3.0,,1,1,2,1,3,3,3,1000.0,3,,2,2,2,2,6324.82,5469.0,4423.27,4423.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,855.82,-69,0.0,10,6,1
20200800,266.2674,1,2,4.0,2014,2,1,,250.0,65.42,175.0,1,1,3.0,3.0,,2,1,2,3,1,1,2,1250.0,1,,2,2,2,2,60417.27,46759.79,43270.8,43270.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0.0,0.0,0.0,0,0,13657.48,-346,0.0,10,1,1
20201100,160.01811,3,1,4.0,1996,2,1,,150.0,151.67,,1,1,,3.0,,2,1,2,3,1,1,3,725.0,1,,2,2,2,2,13678.76,12174.93,10239.54,8279.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1503.83,0,0.0,10,1,1
20201800,275.39362,4,1,3.0,2004,2,1,,200.0,152.5,,1,1,,3.0,3.0,1,1,1,3,1,1,3,1100.0,2,,2,2,2,2,30645.28,23280.37,23280.37,23280.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,7364.91,0,0.0,10,1,1
20202200,391.21106,4,1,3.0,2003,1,2,,400.0,80.0,,1,1,,3.0,,2,2,2,3,1,1,4,1000.0,3,,2,2,2,2,72233.82,55248.4,55176.0,55176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,16985.42,-327,0.0,10,1,1
20202700,258.68474,4,1,4.0,1971,2,2,,,120.0,,1,1,,3.0,,1,1,2,2,1,1,2,2000.0,1,,2,2,2,2,36924.57,30671.86,30491.76,21835.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,6252.71,-328,0.0,10,1,1
20204500,474.59308,4,2,4.0,2006,2,1,,300.0,132.0,175.0,1,1,3.0,3.0,,1,1,1,1,1,1,4,1300.0,3,,2,2,2,2,39459.85,31755.6,31755.6,31755.6,2500.0,2125.0,0.0,0.0,0.0,0.0,2100,0,3513.56,2986.56,300,0.0,0.0,0.0,0,0,7704.25,-167,0.0,10,1,1
20205000,258.45242,4,1,2.0,1971,2,1,,250.0,120.0,,1,1,,3.0,,1,1,1,3,1,3,3,,2,,2,2,2,2,8132.47,7742.97,7742.97,4603.2,250.0,212.5,0.0,0.0,0.0,0.0,0,0,12.700000000000001,12.700000000000001,0,0.0,0.0,0.0,0,0,389.5,0,0.0,10,1,1
20205400,191.5778,4,1,3.0,1980,2,2,,200.0,85.0,,1,1,,3.0,,1,1,2,3,3,3,4,400.0,2,,2,2,2,2,3439.8,3439.8,3439.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20205600,134.94229,4,1,2.0,1976,2,1,,200.0,50.0,,1,1,,3.0,,1,1,2,1,3,3,3,300.0,2,,2,2,2,2,3447.5,3447.5,3447.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20205900,80.1221,4,1,3.0,1990,2,2,,,90.0,,1,1,,3.0,,1,1,1,3,3,1,2,650.0,1,,2,2,2,2,8046.54,8046.54,8046.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20206300,57.46887,3,1,2.0,1975,2,1,,250.0,125.0,,1,1,,3.0,,2,1,1,2,3,3,3,400.0,1,,2,2,2,2,10330.25,10104.08,10104.08,2064.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,226.17,0,0.0,10,1,1
20207300,85.17295,4,1,2.0,2000,2,2,,250.0,109.17,,1,1,,3.0,,1,1,1,1,1,1,4,1500.0,3,,2,2,2,2,17631.12,14706.67,13605.01,13605.01,15980.0,13583.0,0.0,0.0,0.0,0.0,0,0,0.01,0.01,0,0.0,0.0,580.0,0,0,2344.45,-102,0.0,10,1,1
20208000,78.23239,2,1,3.0,1982,2,1,,,222.5,,1,1,,3.0,,2,1,2,1,1,1,2,2000.0,1,,2,2,2,2,52971.32,41693.21,40886.87,38050.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.5,7.5,0,0.0,0.0,0.0,0,0,11278.11,-66,124.36,10,1,1
20208300,334.57514,4,1,1.0,1975,2,2,,160.0,43.0,,1,1,,3.0,,1,1,1,3,1,3,3,500.0,2,,2,2,2,2,11126.08,9151.9,9151.9,9151.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1974.18,-404,0.0,10,1,1
20208600,321.71898,4,1,2.0,1975,2,2,,110.0,80.0,,1,1,,3.0,,2,2,2,1,1,2,2,450.0,1,,2,2,2,2,1176.0,1006.16,1006.16,1006.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,169.84,0,0.0,10,1,1
20208700,250.37295,4,1,3.0,1985,2,2,,,80.0,,1,1,,3.0,,1,2,2,2,2,2,2,500.0,2,,2,2,2,2,2717.37,2717.37,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20208800,218.49872,4,1,2.0,1965,2,2,,250.0,78.0,,1,1,,3.0,,1,1,1,3,1,3,3,500.0,2,,2,2,2,2,5199.79,4572.39,4572.39,4572.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,639.79,548.79,0,0.0,0.0,0.0,0,0,627.4,0,0.0,10,1,1
20209200,251.10223,4,1,2.0,2000,2,2,,30.0,70.0,,1,1,,3.0,,1,1,2,3,3,3,3,1000.0,3,,2,2,2,2,8087.33,6624.74,6624.74,6624.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1462.59,-271,0.0,10,6,1
20209400,351.98041,4,1,3.0,1985,2,2,,110.0,100.0,,1,1,,2.0,2.0,1,2,2,1,1,2,1,800.0,1,1.0,1,1,1,2,14172.12,11399.5,10519.19,8777.59,0.0,0.0,0.0,0.0,204.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.1,0,0,2772.52,0,0.0,10,1,1
20209500,109.44214,2,1,5.0,1965,2,1,,300.0,200.0,,1,1,,3.0,,2,1,2,3,1,1,3,1250.0,2,,2,2,2,2,22242.79,17303.22,17303.22,17303.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,28.0,0,0,4911.57,0,0.0,10,1,1
20209600,279.02129,4,1,3.0,1994,1,2,,400.0,136.92,,1,1,,3.0,,1,1,1,2,1,3,3,850.0,1,,1,2,2,2,11752.27,10330.02,10330.02,5558.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1422.25,-259,0.0,10,1,1
20210000,543.82572,4,1,2.0,2010,2,1,,300.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,5,500.0,3,,2,2,2,2,20929.31,16186.32,14057.54,14057.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4742.99,-76,0.0,10,1,1
20210200,550.14056,4,1,2.0,2005,2,2,,20.0,70.0,,1,1,,3.0,,1,1,1,3,1,1,3,1000.0,3,,2,2,2,2,20520.4,19607.45,19487.05,19487.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,912.95,0,0.0,10,6,1
20211700,535.4838,4,1,3.0,2013,2,1,,350.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,5,450.0,3,,2,2,2,2,22342.98,16534.43,16534.43,16534.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.65,1.65,0,0.0,0.0,0.0,0,0,5808.55,0,0.0,10,1,1
20212400,362.80476,4,2,3.0,2007,2,1,,250.0,101.25,250.0,1,1,3.0,3.0,,1,1,1,3,1,1,4,1250.0,2,,2,2,2,2,67218.6,51320.34,50545.89,50545.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,300,0.0,0.0,0.0,0,0,15898.26,-325,0.0,10,1,1
20213700,284.91148,4,1,3.0,1981,2,2,,160.0,100.0,,1,1,,3.0,,1,1,2,1,1,1,2,950.0,1,,2,1,2,2,18537.35,15874.38,15874.38,8839.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2662.97,0,0.0,10,1,1
20214200,554.78236,2,1,3.0,1987,2,1,,200.0,75.0,,1,1,,3.0,3.0,1,1,1,1,1,3,6,500.0,3,3.0,2,2,2,2,16105.65,14750.13,12040.13,12040.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1355.52,-1,0.0,10,1,1
20215400,98.09373,4,1,4.0,2008,2,1,,500.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,4,1500.0,3,,2,2,2,2,45204.23,35513.88,34818.27,34818.27,540.0,540.0,516.8,516.8,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.01,0,0,9690.34,-899,0.0,10,1,1
20215800,74.0438,4,1,4.0,1972,2,2,,400.0,115.0,,1,1,,3.0,,1,1,1,3,1,1,4,1000.0,3,,2,2,2,2,16514.71,15406.29,15406.29,5259.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,5.0,0,0,1103.42,-19,0.0,10,1,1
20216000,122.57791,4,1,5.0,1968,2,2,,500.0,110.0,,1,1,,3.0,,1,1,1,3,1,1,4,1000.0,3,,2,2,2,2,16186.32,13579.32,13579.32,8236.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2607.0,-61,0.0,10,1,1
20217100,468.14281,4,1,3.0,2003,2,1,,350.0,50.0,,1,1,,3.0,,1,1,1,1,1,1,5,900.0,3,,2,2,2,2,36303.35,29777.55,25394.06,25394.06,0.0,0.0,3267.24,2581.12,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,6525.8,-610,0.0,10,1,1
20217200,312.55039,4,2,4.0,2007,2,1,,250.0,110.83,175.0,1,1,3.0,3.0,3.0,2,1,2,2,1,1,3,1250.0,1,,2,2,2,2,34849.72,26958.73,25342.18,25342.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,300,0.0,0.0,0.0,0,0,7890.99,-247,0.0,10,1,1
20217400,84.17879,4,1,2.0,1997,1,1,,100.0,50.0,,1,1,,3.0,,1,1,1,1,3,2,2,300.0,2,,1,1,2,2,3184.56,3184.56,3184.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20219500,167.59028,4,1,4.0,1985,2,2,,,125.0,,1,1,,3.0,,1,1,2,2,1,1,3,1000.0,2,,2,2,2,2,7026.61,6137.02,5876.45,5876.45,0.0,0.0,0.0,0.0,0.0,0.0,0,1560,0.0,0.0,0,0.0,0.0,0.0,0,0,889.59,-106,0.0,10,1,1
20219800,64.89866,4,1,3.0,1990,2,2,,150.0,130.0,,1,1,,3.0,,2,1,2,2,1,1,2,725.0,1,,2,2,2,1,6288.32,6035.49,6035.49,6035.49,0.0,0.0,0.0,0.0,0.0,0.0,0,1200,0.0,0.0,0,0.0,0.0,20.0,0,0,232.83,0,0.0,10,1,1
20220300,382.74515,1,2,5.0,2000,2,2,,300.0,200.0,175.0,1,1,3.0,3.0,,2,2,1,2,1,1,2,1250.0,1,,2,2,2,2,13669.5,10412.94,10412.94,10412.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0.0,0.0,0.0,0,0,3256.56,-1,0.0,10,1,1
20221200,370.86898,4,1,3.0,2000,2,2,,,131.67,,1,1,,3.0,,1,1,1,2,1,1,4,1200.0,3,,2,2,2,2,27342.14,21471.55,21471.55,21471.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,40.0,0,0,5830.59,-360,0.0,10,1,1
20221300,123.56545,4,1,2.0,1968,2,1,,,100.0,,1,1,,3.0,,2,1,2,2,3,3,2,500.0,1,,2,2,2,2,3983.16,3957.16,3957.16,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,26.0,0,0,0.0,0,0.0,10,1,1
20221600,55.74487,4,1,4.0,1976,1,2,,250.0,130.0,,1,1,,3.0,,1,1,1,3,3,1,2,800.0,1,,2,2,2,2,4325.73,4325.73,4325.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20221700,219.16057,4,1,4.0,2003,2,1,,700.0,127.5,,1,1,3.0,3.0,3.0,1,1,1,1,1,1,4,1000.0,2,,2,2,2,2,22512.8,18680.09,18680.09,18680.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3832.71,-301,0.0,10,1,1
20223000,69.10831,3,1,3.0,1981,2,2,,160.0,110.0,,1,1,,3.0,,1,1,2,1,2,1,2,1250.0,1,,2,1,1,2,20723.21,20985.21,18626.85,1073.93,754.0,754.0,0.0,0.0,0.0,0.0,0,0,57.93,57.93,0,0.0,0.0,0.0,0,0,-262.0,-262,0.0,10,1,1
20223100,92.93947,4,1,3.0,1989,2,2,,160.0,70.0,,1,1,,3.0,,1,1,2,1,1,2,1,1000.0,1,,2,1,1,2,3403.68,3403.68,3403.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20223600,71.85398,1,1,5.0,2013,2,1,,,56.67,,1,1,,3.0,,1,1,1,1,1,1,3,,2,,2,2,2,2,12241.48,12097.1,12097.1,1170.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,26.0,0,0,118.38,0,0.0,10,1,1
20223700,232.87532,4,1,4.0,1993,2,1,,160.0,120.0,,1,1,,3.0,,1,1,1,1,1,3,2,320.0,1,,1,1,2,2,4306.32,4306.32,4306.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20224200,55.23714,4,1,2.0,1990,1,1,,400.0,125.0,,1,1,,3.0,,2,1,2,2,1,1,3,350.0,2,,2,2,2,2,5950.02,5950.02,5950.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
20224600,95.02554,4,1,2.0,1971,2,1,,130.0,150.0,,1,1,3.0,3.0,,2,1,2,2,3,3,3,800.0,2,,2,2,2,2,7451.04,7451.04,7451.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20224700,117.82798,1,1,4.0,1972,2,1,,120.0,76.67,,1,1,3.0,3.0,,2,1,2,2,3,3,3,1000.0,2,,2,2,2,2,6135.36,6135.36,6135.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,198.63,10,6,1
20225500,207.47421,4,1,3.0,1984,2,2,,,61.0,,1,1,,3.0,,2,2,2,2,3,3,2,125.0,2,,2,2,2,2,3839.1,3839.1,3839.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20225600,102.22447,4,1,2.0,1987,2,2,,,75.0,,1,1,,3.0,,2,2,2,2,3,3,3,125.0,2,,2,1,2,2,3021.84,3021.84,3021.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20226100,153.96776,4,1,4.0,1980,2,2,,,79.0,,1,1,,3.0,,2,2,2,2,1,1,2,1400.0,2,,1,2,2,2,20402.48,15498.71,14603.67,14603.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4903.77,-77,0.0,10,6,1
20226600,93.77225,4,1,2.0,1969,2,1,,160.0,116.92,,1,1,3.0,3.0,,1,1,1,1,1,2,2,1500.0,2,,2,2,2,2,12180.68,12055.49,12055.49,452.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1800,125.19,0,0.0,10,6,1
20227100,316.78834,4,1,2.0,1989,2,2,,,46.0,,1,1,,3.0,,2,2,2,2,3,3,2,575.0,2,,2,2,2,2,2185.72,2185.72,0.0,0.0,0.0,0.0,0.0,0.0,198.43,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20227200,54.76631,1,1,5.0,1996,1,1,,400.0,76.67,,1,1,,3.0,,1,1,1,3,1,1,3,300.0,2,,2,2,2,2,71749.33,69652.47,67023.61,67023.61,2606.6,2214.6,0.0,0.0,30.0,0.0,0,0,0.0,0.0,0,0.0,0.0,30.0,0,0,2066.86,0,0.0,10,6,1
20227400,71.86164,4,1,4.0,1977,1,2,,35.0,140.0,,1,1,,3.0,,2,2,2,2,3,3,2,300.0,1,,2,1,2,2,3153.78,3153.78,3153.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20227500,249.40134,4,1,2.0,1980,2,2,,,58.0,,1,1,,3.0,,2,2,2,2,3,3,2,500.0,2,,2,2,2,1,4134.48,4134.48,4134.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20228000,316.33196,2,5,1.0,2014,2,1,,10.0,65.83,,3,3,,1.0,,1,2,2,2,1,1,2,950.0,1,,2,2,2,2,18609.23,18047.32,15249.63,15249.63,0.0,0.0,1817.68,1711.78,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,561.91,-162,0.0,10,6,1
20228100,314.32095,4,1,2.0,1998,2,2,,,52.0,,1,1,,3.0,,1,1,1,1,1,1,3,1750.0,2,,2,1,2,2,11501.03,9586.93,9586.93,9586.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1914.1,-369,0.0,10,6,1
20228200,207.22022,3,1,4.0,1967,2,2,,,80.0,,1,1,,3.0,,1,1,1,1,1,1,3,3000.0,3,,2,2,2,2,20848.09,16355.51,13846.62,13846.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4492.58,-267,0.0,10,6,1
20228300,193.92289,4,1,3.0,1980,2,2,,,52.0,,1,1,,3.0,,2,2,2,2,3,3,3,400.0,2,,2,2,2,2,3581.64,3990.64,3990.64,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,-409.0,-409,0.0,10,6,1
20228800,147.88886,4,1,3.0,1989,2,1,,150.0,180.0,,1,1,3.0,3.0,,2,1,2,2,3,3,3,800.0,2,,2,2,2,2,8667.76,7934.94,4560.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,732.82,0,0.0,10,6,1
20229200,221.42396,4,1,2.0,1980,2,1,,,38.17,,1,1,,3.0,,2,2,2,2,3,3,2,400.0,2,,2,2,2,2,3979.44,3979.44,3979.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20229400,120.31007,4,1,3.0,1997,2,1,,100.0,136.67,,1,1,3.0,3.0,,2,1,2,2,1,3,3,800.0,2,,2,2,2,2,3041.28,3041.28,3041.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,78.45,10,6,1
20229600,220.60966,4,1,2.0,1995,2,2,,,57.0,,1,1,,3.0,,2,2,2,2,3,3,2,575.0,2,,2,2,2,2,4983.12,4983.12,4983.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20229700,208.65641,2,5,3.0,1963,1,1,,35.0,62.67,,1,3,,3.0,,2,2,2,2,3,3,2,300.0,1,,2,1,2,2,4189.86,4189.86,4189.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20229800,223.21886,4,1,2.0,2007,1,2,,25.0,100.0,,1,1,,3.0,,2,2,2,2,3,3,3,300.0,2,,2,2,2,2,3431.22,3431.22,3431.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20229900,72.89623,1,1,3.0,1953,2,1,,100.0,74.17,,1,1,3.0,3.0,,2,1,2,2,3,3,3,600.0,2,,2,2,2,2,2931.12,2931.12,2931.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,118.17,10,6,1
20230800,207.46406,1,1,4.0,1990,2,1,,,78.17,,1,1,,3.0,,1,1,1,1,1,1,3,,2,,2,2,2,2,31557.5,26487.0,21774.84,21774.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,5070.5,-485,0.0,10,6,1
20231200,136.44508,2,1,3.0,1988,2,1,,,98.0,,1,1,,3.0,,1,1,1,1,1,1,3,950.0,2,,2,2,2,2,12594.15,10727.85,10115.16,10115.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,7.5,0,0,1858.8,-54,0.0,10,6,1
20231500,213.0783,1,1,4.0,1963,2,1,,100.0,91.93,,3,1,3.0,3.0,,2,1,2,2,3,3,3,600.0,2,,2,2,2,2,3056.7,3056.7,2973.54,0.0,0.0,0.0,0.0,0.0,0.0,83.16,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20232100,339.65113,3,1,2.0,1998,2,1,,110.0,126.67,,1,1,,3.0,,2,1,2,2,1,1,3,2000.0,2,,1,2,2,2,25637.14,20844.78,20389.41,20389.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4792.36,-336,0.0,10,6,1
20232500,118.75695,1,5,3.0,1987,2,1,,400.0,46.83,,1,1,,3.0,,1,1,1,1,1,1,3,500.0,2,,2,2,2,2,32778.86,28357.17,26186.17,26186.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4421.69,-18,293.14,10,6,1
20233000,58.40427,4,1,2.0,1993,2,2,,,59.0,,1,1,,3.0,,2,2,2,2,3,3,3,575.0,2,,1,1,2,2,2701.8,2701.8,2701.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,6,1
20233200,41.33669,1,1,4.0,1978,2,1,,,77.0,,1,1,,3.0,,2,2,2,2,3,3,3,575.0,2,,2,2,2,2,5847.6,5847.6,5847.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
20233400,85.53916,1,1,3.0,2001,2,1,,,158.33,,1,1,,3.0,,1,1,1,1,1,1,4,1500.0,2,,2,2,2,2,12835.94,10268.07,9006.5,6505.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,58.0,0,0,2509.87,0,0.0,10,7,2
20233800,142.10493,1,1,1.0,1956,2,1,,50.0,75.0,,3,3,3.0,3.0,,2,1,2,2,1,1,3,2200.0,2,,2,2,2,2,13636.35,12843.81,10862.66,6826.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,10.0,0,0,782.54,-401,151.67,10,7,2
20234300,125.59753,1,1,3.0,1969,2,1,,,67.17,,1,3,,3.0,,2,2,2,2,3,3,2,400.0,2,,2,2,2,2,2488.08,2488.08,2488.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,7,2
