HB030,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,DB090,AP,SL,M_K
202091,2,1,2,1963,2,2,,,323.67,0,3,3,,3.0,,2,2,2,1,1,3,1,3,2,1500,2,,2,2,2,2,11713.05,11713.05,11713.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1918.1,79.75179,3,7,2
202092,1,1,3,1968,2,2,,100.0,205.5,0,1,1,,3.0,,2,1,1,1,1,3,1,3,2,1500,2,,2,2,2,2,17415.16,17415.16,17415.16,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,60.99896,3,7,2
202093,2,1,1,1946,2,2,,50.0,133.33,0,3,1,,3.0,,2,2,2,1,1,3,2,3,1,1500,1,,1,2,2,2,17212.2,17212.2,17212.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,918.7,61.61931,10,7,2
202094,1,1,4,1937,2,2,,,228.33,0,3,3,,3.0,,2,2,2,1,1,2,1,1,2,2000,2,,2,2,2,2,17526.85,17526.85,17526.85,142.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1177.5,62.34394,3,7,2
202095,1,1,3,2000,2,1,,200.0,84.17,0,1,1,,3.0,,1,1,1,1,1,3,1,1,3,2500,2,,2,2,2,2,19147.64,19147.64,19147.64,836.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,305.88,61.6773,5,7,2
202096,1,1,2,1980,1,1,,1.0,107.5,0,3,3,,1.0,,2,2,2,1,1,3,3,3,2,1200,1,,1,1,2,2,8040.36,8040.36,8040.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,186.56312,4,7,2
202097,1,1,5,1989,2,1,,250.0,305.67,0,1,1,,3.0,,2,1,2,1,1,2,1,1,3,1000,2,,2,2,2,2,28247.79,25912.63,25912.63,10511.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2335.16,0,0.0,41.787620000000004,2,7,2
202098,1,1,2,2000,2,1,,300.0,121.67,0,3,3,,3.0,,2,1,2,1,1,3,1,3,2,2000,1,,2,2,2,2,17032.8,17032.8,17032.8,614.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1182.65,62.013290000000005,9,7,2
202100,1,1,3,1965,2,1,,100.0,227.67,0,1,1,,2.0,,2,1,1,1,1,2,3,3,2,1500,1,,2,2,2,2,27027.32,27027.32,27027.32,4355.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1763.11,61.2889,1,7,2
202101,1,1,3,1997,1,2,,1.0,265.33,0,1,1,,3.0,,2,2,2,1,1,1,1,3,2,3000,2,,2,2,2,2,4746.75,4101.05,2143.85,2143.85,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,645.7,0,837.75,101.49886,1,7,2
202102,1,1,4,1976,2,1,,100.0,163.33,0,1,3,,3.0,,2,1,1,1,1,3,3,3,4,1500,2,,2,2,2,2,22003.04,22003.04,22003.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,76.9797,5,7,2
202103,1,1,3,1975,2,1,,100.0,146.0,0,3,3,,2.0,,2,1,2,1,1,2,1,2,1,600,1,,2,2,2,2,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1933.61,98.45681,7,7,2
202104,1,1,3,1967,2,1,,200.0,155.83,0,1,1,,3.0,,1,1,1,1,1,3,1,3,4,1700,2,,2,2,2,2,16188.36,16188.36,16188.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,77.05365,10,7,2
202105,1,1,3,1966,1,1,,30.0,110.0,0,3,3,,3.0,,2,1,1,1,1,3,3,3,4,1000,3,,2,2,2,2,21749.99,21749.99,21749.99,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,93.46888,5,7,2
202106,1,1,3,1975,1,2,,,177.46,0,3,3,,3.0,,2,2,2,1,1,3,3,3,2,1200,2,,2,2,2,2,8510.24,8510.24,8420.7,500.7,0.0,0.0,0.0,0.0,0.0,89.54,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,523.13,229.40336000000002,9,7,2
202107,2,1,3,1972,2,1,,,181.67,0,1,1,,3.0,,1,1,1,1,1,3,1,1,4,1500,3,,2,2,2,2,23375.77,23375.77,23375.77,860.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1669.27,97.88082,5,7,2
202110,2,4,3,1960,2,1,50.0,,220.0,0,3,3,3.0,3.0,,2,1,2,1,1,3,1,3,3,1500,1,,2,2,2,2,10294.8,10294.8,10294.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,691.96,229.13359,3,7,2
202112,1,1,3,1980,2,1,,100.0,300.83,0,3,3,,3.0,,2,1,2,1,1,3,2,3,2,1100,2,,2,2,2,2,7849.68,7849.68,7849.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,83.20838,2,7,2
202113,1,1,1,1995,1,2,,1.0,204.5,0,2,2,,3.0,,2,2,2,1,1,1,1,1,1,3500,1,,1,2,2,2,12966.04,11371.01,11371.01,3283.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,750,0,0,845.03,0,1716.2,200.91545,1,7,2
202115,1,1,1,1993,2,1,,50.0,41.67,0,3,3,,,,2,1,2,3,1,3,3,3,3,1500,2,,2,2,2,2,5266.56,5266.56,5266.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,96.98028000000001,10,7,2
202116,1,1,4,1992,2,1,,200.0,265.0,0,1,1,,3.0,,2,1,2,1,1,3,1,1,2,2000,2,,2,2,2,2,17254.56,17224.56,17224.56,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,30,0,0,0.0,0,0.0,103.18581,1,7,2
202117,1,1,2,1999,1,1,,50.0,170.0,0,3,3,,3.0,,2,1,1,1,1,3,1,1,3,800,2,,1,2,2,2,20420.26,20420.26,20420.26,2664.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,4566.7,107.30428,6,7,2
202118,1,1,3,1996,2,1,,50.0,160.17,0,3,3,,3.0,,2,1,2,1,1,2,1,2,2,1500,2,,2,2,2,2,9331.53,9226.53,9226.53,1306.53,500.0,395.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,105.0,0,5270.19,103.36701,3,7,2
202119,1,1,4,2000,2,1,,500.0,176.67,0,1,1,,3.0,,2,1,2,1,1,3,1,1,3,1100,2,,2,2,2,2,11828.42,11828.42,11828.42,1337.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,936.0,936.0,0,0.0,0,0,0,0,0.0,0,296.94,244.7966,9,7,2
202120,1,1,3,1999,2,1,,100.0,213.33,0,1,1,,3.0,,2,2,2,1,1,3,1,3,1,800,1,,2,2,2,2,11853.03,11853.03,11853.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,64.90836,6,7,2
202121,3,1,2,1972,1,1,,50.0,230.83,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,4600,2,,2,2,2,2,32777.23,30350.42,30350.42,13902.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2426.81,310,9260.45,131.07019,10,7,2
202124,1,1,5,1980,1,1,,100.0,45.0,0,3,3,,3.0,,2,2,2,1,1,3,2,3,1,700,2,,2,2,2,2,2205.0,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,2556.1,241.47586,1,7,2
202125,1,1,3,1995,2,1,,100.0,163.5,0,1,1,,3.0,,1,1,1,1,1,3,1,3,3,1000,2,,2,1,2,2,7656.57,7656.57,6112.44,0.0,0.0,0.0,0.0,0.0,1544.13,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,577.72,28.12475,7,7,2
202127,4,1,3,1982,2,1,,500.0,319.42,0,1,1,,3.0,,2,1,2,1,1,3,1,1,2,3000,2,,2,2,2,2,39357.49,30966.15,30123.11,30123.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,8391.34,0,0.0,108.07163999999999,2,7,2
202128,1,1,3,1997,2,1,,50.0,145.5,0,3,3,,3.0,2.0,2,2,2,1,1,1,3,2,2,2000,2,1.0,2,2,2,2,7613.04,6907.77,4567.77,2942.13,0.0,0.0,2340.0,2340.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,705.27,633,0.0,11.7435,10,7,2
202130,1,1,3,1983,2,1,,300.0,255.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,4,2000,2,,2,2,2,2,150976.29,115632.7,109728.6,109728.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,35343.59,1296,0.0,131.55356,6,7,2
202132,1,1,3,1982,2,1,,100.0,274.5,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,3000,2,,2,2,2,2,13623.36,11978.26,11978.26,11978.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,50,0,0,1595.1,0,4525.84,139.95221,3,7,2
202134,4,1,3,1981,1,1,,50.0,196.67,0,1,1,,3.0,,2,2,2,1,1,2,1,2,2,1800,1,,2,2,2,2,8606.24,8374.34,2355.52,2355.52,0.0,0.0,624.0,624.0,5394.82,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,231.9,123,4184.93,114.37636,6,7,2
202137,1,1,5,1985,2,1,,200.0,263.33,0,1,1,,3.0,,1,1,1,1,1,1,1,1,4,1000,3,,2,2,2,2,113023.63,92598.58,87738.58,87738.58,0.0,0.0,0.0,0.0,4860.0,0.0,0,0,0.0,0.0,0,0.0,0,30,0,0,20395.05,-15107,0.0,17.09783,7,7,2
202138,1,1,3,1980,2,1,,130.0,146.83,0,1,2,,,,2,1,2,1,1,2,2,2,2,1000,2,,1,2,2,2,8160.0,8160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,1166.62,215.68749,7,7,2
202139,1,1,3,1961,2,1,,300.0,314.67,0,1,1,,3.0,3.0,1,1,1,1,1,1,1,1,3,2000,2,2.0,2,2,2,2,45650.98,43379.84,43379.84,43379.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,750,0,0,1521.14,34,0.0,38.15272,5,7,2
202140,1,1,4,1989,2,1,,100.0,505.33,0,1,1,,3.0,,1,1,1,1,1,1,1,1,4,3000,2,,2,2,2,2,27708.02,22459.91,22459.91,22459.91,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5248.11,723,0.0,87.69951,2,7,2
202142,1,1,3,1987,2,1,,,387.67,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,2200,1,,2,2,2,2,28931.87,26348.58,17947.02,11883.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2583.29,0,1023.59,35.68127,9,7,2
202144,1,1,3,1986,1,1,,50.0,216.67,0,3,3,,1.0,,2,1,2,1,1,2,1,1,2,3000,1,,1,2,2,2,12861.74,12861.74,12861.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,3812.85,125.15666999999999,3,7,2
202145,4,1,3,1980,2,1,,100.0,243.0,0,1,1,,3.0,,2,1,2,1,1,3,1,2,2,1500,1,,2,2,2,2,23354.78,19227.27,18139.07,18139.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,4127.51,0,0.0,187.39504,2,7,2
202147,1,1,5,1987,2,1,,300.0,263.67,0,1,1,,3.0,,1,1,1,1,1,1,1,1,4,3500,3,,2,2,2,2,41566.77,32161.76,32161.76,16561.76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3000,0,6405.01,151,1030.63,269.25445,1,7,2
202148,1,1,5,1992,2,1,,500.0,327.25,0,1,1,,3.0,,2,1,2,1,1,3,1,1,3,2000,2,,2,2,2,2,39457.21,35170.26,35170.26,35170.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,4286.95,0,4114.6,28.00804,7,7,2
202149,1,1,3,1995,2,1,,200.0,232.33,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,2000,2,,2,2,2,2,9059.4,8095.22,7471.22,7471.22,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,964.18,205,1620.05,10.188880000000001,2,7,2
202150,1,1,4,1985,2,1,,300.0,201.67,0,1,1,,3.0,,2,1,1,1,1,1,1,1,3,3000,3,,2,2,2,2,66877.13,53093.95,52496.46,44758.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,13708.18,0,0.0,14.47069,1,7,2
202152,1,1,5,1989,2,1,,500.0,250.0,0,1,1,,3.0,,2,2,2,1,1,1,1,2,1,3000,1,,2,2,2,2,23283.12,22154.69,10929.86,10929.86,0.0,0.0,2398.5,2398.5,216.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1128.43,-44,1222.7,108.47675,9,7,2
202154,1,1,2,1980,1,1,,1.0,219.33,0,3,3,,3.0,,2,1,2,1,1,2,2,2,2,3000,2,,1,2,2,2,12055.58,12055.58,12055.58,4297.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,4391.43,63.324130000000004,2,7,2
202155,1,1,3,1990,2,1,,150.0,172.67,0,1,1,,3.0,3.0,2,1,1,1,1,1,1,1,4,1200,3,3.0,2,2,2,2,23082.43,21498.43,14472.43,14472.43,0.0,0.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1584.0,53,7739.62,197.53099999999998,6,7,2
202156,1,1,4,1988,2,1,,,287.67,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,2500,1,,2,2,2,2,29115.83,24299.85,23481.85,23481.85,0.0,0.0,468.0,468.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,4815.98,0,5434.74,161.55176,9,7,2
202157,1,1,4,1986,2,1,,50.0,266.0,0,1,1,,3.0,3.0,2,1,2,1,1,1,1,1,3,2000,2,2.0,2,2,2,2,37491.64,31719.22,31095.22,31095.22,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5772.42,244,4537.25,5.95573,4,7,2
202158,1,1,4,1990,2,2,,,205.0,0,1,3,,3.0,,2,1,1,1,1,1,1,1,3,1000,2,,2,2,2,2,17618.02,14660.48,14036.48,14036.48,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2957.54,-382,4633.14,17.477339999999998,5,7,2
202159,1,1,4,1987,2,1,,100.0,256.33,0,3,3,,,,2,1,2,1,1,1,1,1,3,4000,2,,2,2,2,2,48335.13,37013.76,33412.29,33412.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11321.37,552,876.69,187.83033,10,7,2
202160,3,5,2,2007,1,2,,1.0,16.67,0,3,3,,2.0,,2,2,2,2,2,3,2,3,1,1300,1,,1,2,2,2,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,53.01602,6,7,2
202162,1,1,3,1989,2,1,,140.0,299.5,0,1,1,,3.0,,2,1,1,1,1,1,1,1,3,3000,1,2.0,2,2,2,2,14701.29,11946.75,11226.08,11226.08,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,750,1200,0,804.54,93,465.74,24.61506,4,7,2
202165,1,1,3,1995,2,1,,100.0,326.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1500,2,,2,2,2,2,117120.67,107256.76,107256.76,107256.76,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9863.91,-4072,7533.62,65.61116,4,7,2
202166,2,1,2,1989,1,2,,100.0,192.15,0,1,1,,3.0,,2,2,2,1,1,1,1,1,2,2000,1,,2,2,2,2,4747.8,4473.01,2701.11,2701.11,0.0,0.0,0.0,0.0,1456.06,315.84,0,0,0.0,0.0,0,0.0,0,0,0,0,274.79,14,310.07,112.28088000000001,10,7,2
202168,2,1,2,1968,2,1,,300.0,453.33,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,63632.47,54156.0,54000.0,54000.0,0.0,0.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9476.47,0,0.0,276.4388,2,7,2
202169,1,1,2,1986,2,1,,300.0,426.67,0,1,1,,3.0,,2,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,53679.93,48900.11,20892.79,20892.79,0.0,0.0,21647.32,18884.84,0.0,0.0,0,0,0.0,0.0,0,0.0,0,35,0,0,4744.82,653,1808.03,34.65336,6,7,2
202171,1,1,3,1988,2,1,,300.0,327.17,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,4000,2,,2,2,2,2,56841.81,45495.68,43682.18,43682.18,0.0,0.0,1813.5,1813.5,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11346.13,546,1318.45,321.45886,10,7,2
202172,1,1,6,1975,2,1,,800.0,184.83,0,1,1,,3.0,,2,2,2,1,1,3,1,3,1,1000,1,,2,2,2,2,11436.85,11436.85,11436.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,96.58635,2,7,2
202176,4,1,2,1970,2,1,,300.0,512.33,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2000,1,,2,2,2,2,70837.15,54965.89,54653.89,54653.89,0.0,0.0,312.0,312.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,15871.26,0,0.0,475.0992,2,7,2
202177,1,2,7,2001,2,1,,300.0,475.0,0,1,1,3.0,3.0,,1,1,1,1,1,1,1,1,3,5000,1,,2,2,2,2,44373.64,34194.11,33882.11,33882.11,0.0,0.0,312.0,312.0,0.0,0.0,0,0,689.06,689.06,1050,0.0,0,40,0,0,10139.53,386,0.0,105.69901000000002,1,7,2
202178,1,1,4,1991,2,1,,400.0,272.0,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,2500,3,,2,2,2,2,17273.89,14653.24,14653.24,14653.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2620.65,0,0.0,29.69844,6,7,2
202181,1,5,1,1998,1,2,,100.0,404.03,0,3,3,,2.0,,2,2,2,1,1,1,1,2,2,2000,1,,1,2,2,2,54358.88,50386.09,13961.64,13961.64,428.0,338.32,4192.5,4192.5,20794.45,1848.3,0,0,0.0,0.0,0,0.0,0,0,0,0,3972.79,398,1804.5,24.75038,5,7,2
202182,1,1,3,1977,2,1,,300.0,312.0,0,2,2,,3.0,,1,1,1,1,1,3,1,1,4,1700,2,,2,2,2,2,39269.48,32819.84,30851.42,25392.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6449.64,0,4304.8,128.73914,10,7,2
202183,1,1,2,1994,1,1,,1.0,292.0,0,3,3,,3.0,,2,1,1,1,1,1,1,1,3,1200,2,,2,1,1,2,50212.35,42040.9,41000.9,41000.9,0.0,0.0,1040.0,1040.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,8171.45,73,2923.37,58.63114,4,7,2
202184,4,1,2,2003,2,2,,50.0,325.0,0,1,1,,3.0,,2,2,2,1,1,1,1,1,2,700,1,,2,2,2,2,10792.32,9553.36,4856.36,4856.36,0.0,0.0,4397.0,3943.62,0.0,300.0,0,1500,0.0,0.0,0,0.0,0,0,0,0,1238.96,61,0.0,528.5489,5,7,2
202185,1,1,3,1997,2,1,,200.0,223.08,0,1,1,,3.0,,1,1,1,1,1,1,1,1,4,1900,3,,2,2,2,2,63902.55,62289.75,61977.75,61977.75,0.0,0.0,312.0,312.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1612.8,0,4286.65,5.3928,6,7,2
202186,2,1,2,1996,1,1,,100.0,158.33,0,3,3,,3.0,,2,2,2,1,1,2,1,2,2,800,1,,1,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,597.35,80.57786,7,7,2
202188,1,1,3,1981,2,1,,100.0,151.67,0,1,1,,3.0,,1,1,1,1,1,3,1,1,3,3000,2,,2,2,2,2,23403.56,23403.56,23403.56,2855.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,61.45065,5,7,2
202190,3,1,3,2000,2,1,,150.0,430.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,4000,2,,2,2,2,2,43387.38,34852.53,24960.33,24960.33,0.0,0.0,1248.0,1248.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,8534.85,0,0.0,35.815740000000005,2,7,2
202195,1,1,1,1942,2,2,,100.0,177.5,0,3,1,,3.0,,2,1,2,1,1,3,1,3,1,700,1,,2,2,2,2,8035.92,8035.92,8035.92,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,2165.25,222.49887999999999,10,7,2
202197,4,1,3,2002,2,1,,50.0,227.67,0,1,1,,3.0,3.0,1,1,2,1,1,1,1,1,3,2500,2,1.0,2,2,2,2,28327.85,21833.03,21407.42,21407.42,2100.0,1674.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6494.82,493,0.0,298.70926000000003,5,7,2
202198,1,1,2,2004,1,2,,50.0,233.33,0,3,3,,2.0,,2,2,2,1,1,1,1,2,1,4000,1,1.0,1,2,2,2,19213.09,16227.65,4467.65,4467.65,0.0,0.0,9360.0,9360.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,36,2000,0,949.44,0,9818.76,64.68876999999999,2,7,2
202201,1,1,2,1994,1,2,,1.0,151.67,0,2,2,,2.0,,2,2,2,1,1,2,1,1,2,3000,2,,1,2,2,2,20706.41,20706.41,19458.41,19458.41,0.0,0.0,1248.0,1248.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,5605.89,247.97135,8,7,2
202203,1,1,3,1974,1,1,,1.0,156.67,0,3,3,,3.0,,1,1,2,1,1,3,1,3,2,1400,2,,2,2,2,2,5777.46,5777.46,5777.46,3350.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,3271.32,105.98432,7,7,2
202204,1,1,2,1997,1,1,,100.0,106.67,0,3,3,,3.0,,2,2,2,1,1,3,1,1,2,3500,2,,1,2,2,2,30918.69,27161.66,18238.63,7873.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3757.03,0,0.0,430.91195,10,7,2
202205,1,1,3,1947,2,1,,100.0,213.67,0,2,2,,2.0,,2,1,2,1,1,3,1,2,2,1000,2,,2,2,2,2,10971.93,10724.9,10724.9,2281.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,247.03,0,6031.62,25.8445,1,7,2
202206,4,1,1,1989,1,2,,1.0,153.5,0,1,1,,2.0,,2,1,2,1,1,3,2,2,2,1300,1,,2,2,2,2,10848.0,10848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,90.478,2,7,2
202208,2,1,2,1954,2,1,,30.0,25.83,0,3,3,,3.0,,2,2,1,1,1,3,3,3,3,800,2,,2,2,2,2,7746.88,7746.88,7746.88,3514.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,264.58,183.54372,9,7,2
202210,2,5,1,1991,1,1,,100.0,134.58,0,3,3,,2.0,,2,2,2,1,1,3,1,3,1,800,2,,1,2,2,2,5400.0,5400.0,5400.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,170.89812,7,7,2
202212,2,1,2,1982,2,1,,50.0,291.67,0,2,2,,3.0,,2,1,2,1,1,3,3,3,2,1500,1,,2,2,2,2,11408.16,11408.16,11408.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,188.21918,6,7,2
202215,1,1,2,2000,2,1,,100.0,117.17,0,3,3,,3.0,,2,2,2,1,1,2,1,3,1,2000,1,,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,13.31833,5,7,2
202216,1,1,2,1927,1,1,,,121.67,0,3,3,,3.0,,2,1,2,1,1,3,3,3,3,1300,2,,1,2,2,2,24032.04,24032.04,24032.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,61.69506,9,7,2
202217,1,1,2,1953,1,1,,50.0,95.83,0,3,3,,3.0,,2,1,1,1,1,3,1,3,3,600,2,,2,2,2,2,11067.63,11067.63,11067.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,62.47486,6,7,2
202219,1,1,3,1968,2,1,,100.0,115.49,0,3,3,,,,2,1,2,1,1,3,3,3,3,3000,2,,2,2,2,2,14971.86,14971.86,14795.94,338.7,0.0,0.0,0.0,0.0,0.0,175.92,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,698.25,61.513459999999995,10,7,2
