PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
4041640002,40416400,153.85859,76,2,,,4041640001.0,,,,,,,2.0,1.0,2.0,,1967.0,400.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12564.48,0.0,0.0,0.0,0.0,0.0,10,1,1
4041660001,40416600,69.52479,75,1,,,4041660002.0,,,,,,,2.0,1.0,2.0,,1962.0,600.0,4.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,11.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,42.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15950.12,0.0,0.0,0.0,0.0,0.0,10,1,1
4041660002,40416600,69.52479,73,2,,,4041660001.0,,,,,,,2.0,1.0,2.0,,1960.0,400.0,4.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,35.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7603.08,0.0,0.0,0.0,0.0,0.0,10,1,1
4041680001,40416800,221.54722,82,1,,,,,,,,,,4.0,3.0,2.0,,1957.0,800.0,3.0,2.0,2.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36042.62,840.0,0.0,0.0,0.0,0.0,2,2,1
4041690001,40416900,111.8576,77,1,,,,,,,,,,4.0,3.0,2.0,,1960.0,600.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,21.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,35.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14691.36,840.0,0.0,0.0,0.0,0.0,2,2,1
4041700001,40417000,190.40587,75,1,,,4041700002.0,,,,,,,2.0,1.0,2.0,,1975.0,600.0,3.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17131.76,0.0,0.0,0.0,0.0,0.0,2,2,1
4041700002,40417000,190.40587,72,2,,,4041700001.0,,,,,,,2.0,1.0,2.0,,1975.0,800.0,3.0,2.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,40.0,,1.0,2.0,1055.66,959.65,0.0,0.0,327.04,0.0,0.0,0.0,0.0,0.0,0.0,9321.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4041710001,40417100,84.75991,64,2,,,,,,,,,,4.0,3.0,2.0,,1968.0,300.0,3.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,7.0,3.0,53.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7362.96,0.0,0.0,0.0,0.0,0.0,2,2,1
4041710002,40417100,84.75991,17,1,,,,,,,,,,1.0,3.0,1.0,20.0,2008.0,100.0,2.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4041710003,40417100,84.75991,20,2,,,,,,,,,,1.0,3.0,1.0,60.0,2012.0,354.0,2.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4041720001,40417200,375.95087,64,2,,,,,,,,,,1.0,3.0,2.0,,1975.0,600.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,2.0,73.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,40.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6548.52,0.0,0.0,0.0,0.0,0.0,2,2,1
4041740001,40417400,320.12797,68,2,,,,,,,,,,5.0,3.0,2.0,,1965.0,300.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,45.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12172.8,0.0,0.0,0.0,0.0,0.0,2,2,1
4041750001,40417500,321.82993,69,2,,,,,,,,,,5.0,3.0,2.0,,1973.0,300.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,16.0,52.0,13.0,1.0,2.0,11613.43,9610.22,0.0,0.0,3597.84,0.0,0.0,0.0,0.0,0.0,0.0,10879.29,0.0,0.0,0.0,0.0,0.0,2,2,1
4041760001,40417600,132.74143,56,1,,,4041760002.0,,,,,,,2.0,1.0,2.0,,1976.0,400.0,3.0,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,93.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,14.0,,1.0,2.0,1448.34,1212.99,0.0,0.0,448.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4041760002,40417600,132.74143,58,2,,,4041760001.0,,,,,,,2.0,1.0,2.0,,1972.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.0,,17.0,41.0,13.0,1.0,2.0,16387.79,13200.0,0.0,0.0,5007.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4041780001,40417800,270.99993,58,1,,,,,,,,,,5.0,3.0,2.0,,1974.0,300.0,5.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,20.0,31.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8950.02,0.0,2,2,1
4041790001,40417900,27.26156,59,1,,,,,,,,,,5.0,3.0,2.0,,1978.0,700.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,12.0,40.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,18.0,38.0,13.0,1.0,1.0,56967.8,43295.7,1500.0,0.0,17648.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4041790002,40417900,27.26156,36,1,4041790001.0,,,,,,,,,5.0,3.0,2.0,,,700.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,12.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,,20.0,15.0,10.0,1.0,1.0,22200.0,20400.0,4230.0,230.0,2323.5,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4041850001,40418500,67.47548,69,2,,,4041850002.0,,,,,,,2.0,1.0,2.0,,1968.0,700.0,3.0,2.0,3.0,2.0,,2.0,,,,,2.0,3.0,23.0,18.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,4.0,20.0,43.0,13.0,1.0,2.0,29315.7,22275.09,0.0,0.0,9098.78,0.0,0.0,0.0,0.0,0.0,0.0,12825.24,0.0,664.17,537.36,0.0,0.0,2,2,1
4041850002,40418500,67.47548,69,1,,,4041850001.0,,,,,,,2.0,1.0,2.0,,1969.0,700.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,30.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15071.28,0.0,0.0,0.0,0.0,0.0,2,2,1
4041860001,40418600,324.39114,70,2,,,,,,,,,,1.0,3.0,2.0,,1965.0,300.0,4.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,73.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,40.0,,1.0,2.0,610.65,555.69,0.0,0.0,189.18,0.0,0.0,0.0,0.0,0.0,0.0,9186.24,0.0,0.0,0.0,0.0,0.0,2,2,1
4041880001,40418800,305.0316,72,2,,,,,,,,,,4.0,3.0,2.0,,1958.0,200.0,3.0,2.0,2.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10276.92,0.0,0.0,0.0,0.0,0.0,2,2,1
4041900001,40419000,304.14199,74,2,,,,,,,,,,4.0,3.0,2.0,,1960.0,400.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,24.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,35.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15180.12,2052.12,0.0,0.0,0.0,0.0,2,2,1
4041910001,40419100,61.82099,75,2,,,4041910002.0,,,,,,,2.0,1.0,2.0,,1965.0,600.0,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,,,7.0,3.0,22.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,45.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11175.6,0.0,0.0,0.0,0.0,0.0,2,2,1
4041910002,40419100,61.82099,73,1,,,4041910001.0,,,,,,,2.0,1.0,2.0,,1971.0,400.0,3.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,43.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13159.68,0.0,0.0,0.0,0.0,0.0,2,2,1
4041920001,40419200,156.13524,76,2,,,,,,,,,,4.0,3.0,2.0,,1965.0,300.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,96.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8015.4,840.0,0.0,0.0,0.0,0.0,2,2,1
4041940001,40419400,301.40374,77,2,,,,,,,,,,4.0,3.0,2.0,,1952.0,200.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,7.0,3.0,74.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,35.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8663.88,975.12,0.0,0.0,0.0,0.0,2,2,1
4041950001,40419500,64.22087,78,2,,,4041950002.0,,,,,,,2.0,1.0,2.0,,1959.0,600.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,35.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10258.68,0.0,0.0,0.0,0.0,0.0,2,2,1
4041950002,40419500,64.22087,76,1,,,4041950001.0,,,,,,,2.0,1.0,2.0,,1959.0,600.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,26.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,,18.0,51.0,13.0,1.0,2.0,18423.73,18000.0,8057.67,3857.67,1458.59,0.0,0.0,0.0,0.0,0.0,0.0,22450.8,0.0,0.0,0.0,0.0,0.0,2,2,1
4041960001,40419600,296.09728,80,2,,,,,,,,,,1.0,3.0,2.0,,1945.0,100.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,52.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9398.64,0.0,0.0,0.0,0.0,0.0,2,2,1
4042000001,40420000,94.15832,56,1,,,4042000003.0,,,,,,,2.0,1.0,2.0,,1982.0,600.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,25.0,31.0,13.0,1.0,2.0,32323.02,24760.95,0.0,0.0,10135.94,0.0,394.74,300.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042000002,40420000,94.15832,19,1,4042000001.0,4042000003.0,,,,,,,,1.0,3.0,1.0,34.0,2011.0,200.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,2996.45,2467.77,0.0,0.0,928.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042000003,40420000,94.15832,50,2,,,4042000001.0,,,,,,,2.0,1.0,2.0,,1987.0,400.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,25.0,24.0,11.0,1.0,2.0,23046.33,18228.15,0.0,0.0,7139.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.49,124.15,0.0,0.0,2,2,1
4042000004,40420000,94.15832,18,2,4042000001.0,4042000003.0,,,,,,,,1.0,3.0,1.0,34.0,2013.0,200.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042010001,40420100,49.36319,90,2,,,,,,,,,,4.0,3.0,2.0,,1947.0,400.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,32.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13576.32,840.0,0.0,0.0,0.0,0.0,2,2,1
4042060001,40420600,93.48814,61,1,,,4042060002.0,,,,,,,2.0,1.0,2.0,,1975.0,400.0,3.0,1.0,3.0,2.0,,1.0,1.0,,,,1.0,3.0,54.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,80.0,,20.0,40.0,12.0,1.0,1.0,14399.66,13600.0,0.0,0.0,2119.26,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042060002,40420600,93.48814,62,2,,,4042060001.0,,,,,,,2.0,1.0,2.0,,1975.0,700.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,14.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,,23.0,39.0,11.0,1.0,1.0,21993.15,17000.0,0.0,0.0,6813.48,0.0,0.0,0.0,0.0,0.0,0.0,6858.96,0.0,0.0,0.0,0.0,0.0,2,2,1
4042100001,40421000,94.65792,64,1,,,4042100002.0,,,,,,,2.0,1.0,2.0,,1974.0,700.0,3.0,1.0,3.0,2.0,,2.0,,,,,3.0,2.0,26.0,32.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,69.0,,20.0,41.0,3.0,,,11956.22,10167.16,0.0,0.0,3704.02,0.0,0.0,0.0,0.0,0.0,0.0,10028.84,0.0,0.0,0.0,0.0,0.0,2,2,1
4042100002,40421000,94.65792,59,2,,,4042100001.0,,,,,,,2.0,1.0,2.0,,1978.0,700.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,2.0,24.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,69.0,,23.0,35.0,3.0,,,0.0,0.0,0.0,0.0,0.0,600.0,12075.47,8000.0,0.0,3033.64,3033.64,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042130001,40421300,123.01682,67,1,,,4042130002.0,,,,,,,2.0,1.0,2.0,,1979.0,600.0,2.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13341.96,0.0,0.0,0.0,0.0,0.0,2,2,1
4042130002,40421300,123.01682,59,2,,,4042130001.0,,,,,,,2.0,1.0,2.0,,1978.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,24.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.0,,22.0,37.0,13.0,1.0,2.0,50253.19,38356.72,300.0,0.0,15348.48,0.0,0.0,0.0,0.0,1378.19,1046.78,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042150001,40421500,231.7831,71,1,,,,,,,,,,1.0,3.0,2.0,,1967.0,600.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,21.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,35.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10778.64,0.0,0.0,0.0,0.0,0.0,2,2,1
4042170001,40421700,120.8706,73,1,,,,,,,,,,4.0,3.0,2.0,,1952.0,100.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,72.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,52.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14669.64,919.33,0.0,0.0,0.0,0.0,2,2,1
4042180001,40421800,242.96851,74,1,,,,,,,,,,5.0,3.0,2.0,,1956.0,200.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,47.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5571.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042190001,40421900,94.6194,76,1,,,4042190002.0,,,,,,,2.0,1.0,2.0,,1952.0,200.0,3.0,2.0,1.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10037.28,0.0,0.0,0.0,0.0,0.0,2,2,1
4042190002,40421900,94.6194,73,2,,,4042190001.0,,,,,,,2.0,1.0,2.0,,1955.0,200.0,4.0,2.0,2.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7467.24,0.0,0.0,0.0,0.0,0.0,2,2,1
4042210001,40422100,92.3653,79,1,,,4042210002.0,,,,,,,2.0,1.0,2.0,,,0.0,3.0,2.0,1.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23941.68,2160.0,0.0,0.0,0.0,0.0,2,2,1
4042210002,40422100,92.3653,75,2,,,4042210001.0,,,,,,,2.0,1.0,2.0,,,0.0,3.0,2.0,1.0,2.0,,2.0,,2.0,,,7.0,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13145.99,0.0,0.0,0.0,0.0,0.0,2,2,1
4042220003,40422200,95.88718,80,2,,,,,,,,,,4.0,3.0,2.0,,1945.0,100.0,5.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,14.0,32.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12416.16,0.0,0.0,0.0,0.0,0.0,2,2,1
4042230001,40422300,44.34184,84,1,,,4042230002.0,,,,,,,2.0,1.0,2.0,,1950.0,400.0,,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,74.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,45.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24681.6,0.0,0.0,0.0,0.0,0.0,2,2,1
4042230002,40422300,44.34184,79,2,,,4042230001.0,,,,,,,2.0,1.0,2.0,,1947.0,100.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,75.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,26.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9586.8,0.0,0.0,0.0,0.0,0.0,2,2,1
4042240001,40422400,89.54371,86,1,,,4042240002.0,,,,,,,2.0,1.0,2.0,,1938.0,100.0,,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,93.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,51.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13753.8,0.0,0.0,0.0,0.0,0.0,2,2,1
4042240002,40422400,89.54371,79,2,,,4042240001.0,,,,,,,2.0,1.0,2.0,,1945.0,100.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,73.0,,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9878.15,8849.33,0.0,0.0,0.0,8137.32,0.0,0.0,0.0,0.0,0.0,2,2,1
4042260001,40422600,52.82681,77,2,,,4042260002.0,,,,,,,2.0,1.0,2.0,,1953.0,200.0,,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,32.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,37.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8673.72,0.0,0.0,0.0,0.0,0.0,2,2,1
4042260002,40422600,52.82681,75,1,,,4042260001.0,,,,,,,2.0,1.0,2.0,,1966.0,400.0,4.0,1.0,2.0,2.0,,2.0,,,,,2.0,3.0,12.0,20.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,96.0,5.0,15.0,49.0,3.0,1.0,1.0,5712.0,5280.0,240.0,0.0,1487.04,0.0,0.0,0.0,0.0,0.0,0.0,21510.84,0.0,0.0,0.0,0.0,0.0,2,2,1
4042280001,40422800,157.19793,21,2,4042280004.0,4042280002.0,,,,,,,,1.0,3.0,1.0,60.0,2012.0,344.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042280002,40422800,157.19793,44,2,,,4042280004.0,,,,,,,2.0,1.0,2.0,,1989.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,20.0,23.0,14.0,1.0,2.0,21683.47,17052.96,0.0,0.0,6717.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
4042280003,40422800,157.19793,18,1,4042280004.0,4042280002.0,,,,,,,,1.0,3.0,1.0,34.0,2013.0,200.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
