PB030,HB030,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,RB050,AGE,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL050,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY070G,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
10650302,106503,2,,,10650301,,,,,,,122.64113,54,2,1,2,,1974,5,,2,3,2,,2,,1,2,,8,3,71,,0,0,0,0,0,0,12,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,10,6,1
10650501,106505,1,,,10650502,,,,,,,346.03568,51,2,1,2,,1985,4,4,1,2,2,,2,,1,1,1,5,3,71,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,7200,7200,0,0,0,0,0,0,2,2,1
10650502,106505,2,,,10650501,,,,,,,346.03568,51,2,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10650503,106505,2,10650501,10650502,,,,,,,,346.03568,24,1,3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10650601,106506,1,,,,,,,,,,531.41432,51,5,3,2,,1977,4,3,2,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,33,,13,1,2,26692.73,22615.58,0,0,8274.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10650901,106509,1,,,10650902,,,,,,,466.33989,51,2,1,2,,1979,2,3,2,3,2,,2,,1,1,1,5,3,31,,0,0,0,0,12,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
10650902,106509,2,,,10650901,,,,,,,466.33989,49,2,1,2,,1980,2,3,2,3,2,,2,,,,,1,3,51,40,12,0,0,0,0,0,0,0,0,0,0,,85,,13,1,2,14208.93,11496.13,0,0,4404.77,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
10650903,106509,2,10650901,10650902,,,,,,,,466.33989,21,1,3,1,5,2008,3,1,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
10650904,106509,1,10650901,10650902,,,,,,,,466.33989,23,1,3,1,5,2010,5,1,2,3,2,,2,,2,1,1,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
10651001,106510,1,,,10651002,,,,,,,27.52372,51,2,1,2,,1978,5,3,1,2,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,35,,13,1,1,39994.7,30349.18,160,0,12398.36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10651002,106510,2,,,10651001,,,,,,,27.52372,50,2,1,2,,1982,5,,1,2,2,,2,,,,,1,3,32,36,12,0,0,0,0,0,0,0,0,0,0,,85,,11,1,2,17205.86,14061.33,0,0,5333.82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10651003,106510,2,,,,,,,,,,27.52372,77,4,3,2,,1947,1,,1,2,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10651101,106511,1,,,10651102,,,,,,,307.63207,51,2,1,2,,1976,4,,2,3,2,,2,,,,,1,3,24,45,12,0,0,0,0,0,0,0,0,0,0,,49,,15,1,2,1472.73,1340.25,0,0,456.55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1
10651102,106511,2,,,10651101,,,,,,,307.63207,45,2,1,2,,1985,5,2,2,3,2,,2,,,,,1,3,23,24,12,0,0,0,0,0,0,0,0,0,0,,85,5,13,1,2,39952.38,30672.67,0,0,12385.24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1
10651103,106511,2,10651101,10651102,,,,,,,,307.63207,16,1,3,1,3,2010,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1
10651104,106511,2,10651101,10651102,,,,,,,,307.63207,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1
10651201,106512,1,,,10651202,,,,,,,265.67434,51,2,1,2,,1978,4,2,2,3,2,,2,,,,,3,1,61,40,0,0,12,0,0,0,0,0,0,0,0,,1,,2,,,9600,7987.2,0,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2
10651202,106512,2,,,10651201,,,,,,,265.67434,51,2,1,2,,1978,4,3,2,3,2,,2,,,,,2,3,93,20,0,9,0,3,0,0,0,0,0,0,0,,1,6,2,1,2,4805.56,4373.06,0,0,1489.72,0,8000,8000,0,0,0,0,0,0,0,0,0,0,2,7,2
10651203,106512,1,10651201,10651202,,,,,,,,265.67434,19,1,3,1,3,2008,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2
10651401,106514,1,,,10651402,,,,,,,122.2105,50,2,1,2,,1983,4,2,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,25,,10,1,1,12371,10146.61,0,0,3835.01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
10651402,106514,2,,,10651401,,,,,,,122.2105,48,2,1,2,,1984,4,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,25,,13,1,2,42382.83,36506.81,0,0,13138.68,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
10651502,106515,1,,,,,,,,,,124.39155,75,4,3,2,,1946,1,3,1,2,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14970.48,0,0,0,0,0,3,3,1
10651701,106517,1,,,10651702,,,,,,,437.19274,50,2,1,2,,1979,4,,2,3,2,,2,,,,,1,3,31,40,12,0,0,0,0,0,0,0,0,0,0,,2,,12,1,1,28923.18,22110.09,0,0,8966.19,900,0,0,193.88,1060,0,0,0,0,895.46,707.41,0,0,10,6,1
10651702,106517,2,,,10651701,,,,,,,437.19274,48,2,1,2,,1981,4,2,2,3,2,,2,,,,,1,3,83,45,12,0,0,0,0,0,0,0,0,0,0,,11,,13,1,2,28752.51,22041.78,0,0,8913.28,900,0,0,0,1070,0,0,0,0,272.82,215.53,0,0,10,6,1
10651703,106517,1,10651701,10651702,,,,,,,,437.19274,24,1,3,2,,2005,3,2,2,3,2,,2,,1,1,1,5,3,82,,12,0,0,0,0,0,0,0,0,0,0,,,,,1,2,27372.48,21115.96,0,0,8485.47,0,0,0,0,0,0,0,0,0,0,0,2998.06,0,10,6,1
10651801,106518,1,,,10651802,,,,,,,346.94105,50,2,1,2,,1979,4,3,2,3,2,,1,1,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,38,,13,1,2,14778.34,11512.29,0,0,4581.29,0,0,0,0,0,0,0,0,0,4317.94,3451.86,0,0,2,2,1
10651802,106518,2,,,10651801,,,,,,,346.94105,48,2,1,2,,1982,4,3,1,2,1,2,1,1,,,,1,3,31,40,10,0,0,0,2,0,0,0,0,0,0,,49,,13,1,2,8832.03,7341.87,0,0,2737.93,0,0,0,0,0,0,0,0,0,3203.18,2530.51,0,0,2,2,1
10651803,106518,2,10651801,10651802,,,,,,,,346.94105,20,1,3,1,5,2008,3,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10652101,106521,1,,,10652102,,,,,,,47.50197,50,2,1,2,,1978,3,3,1,1,2,,1,1,1,1,1,5,3,83,,12,0,0,0,0,0,0,0,0,0,0,,,,,1,2,7099.3,6057.36,0,0,2200.78,0,0,0,1539,0,0,0,0,0,2031.33,1604.75,0,0,1,6,1
10652102,106521,2,,,10652101,,,,,,,47.50197,44,2,1,2,,1983,3,2,2,3,2,,1,1,1,1,1,5,3,52,,3,0,0,0,9,0,0,0,0,0,0,,,,,1,2,3232.94,2676.98,0,0,1002.21,0,0,0,0,0,0,0,0,0,0,0,212.79,0,1,6,1
10652103,106521,1,10652101,10652102,,,,,,,,47.50197,16,1,3,1,2,2004,1,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
10652201,106522,1,,,,,,,,,,388.17692,50,5,3,2,,1978,4,3,2,3,2,,1,1,1,1,1,5,3,83,,0,5,0,0,7,0,0,0,0,0,0,,,,,,2,4000,4000,0,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
10652401,106524,1,,,10652402,,,,,,,717.87041,50,2,1,2,,1981,5,2,2,3,2,,2,,,,,1,3,51,40,12,0,0,0,0,0,0,0,0,0,0,,80,,12,1,2,20943.54,16651.62,0,0,6492.5,0,0,0,0,0,0,0,0,0,0,0,6489.45,0,10,1,1
10652402,106524,2,,,10652401,,,,,,,717.87041,48,2,1,2,,1985,5,,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,69,,12,1,2,15393.65,12486.22,0,0,4772.03,0,0,0,0,0,0,0,0,0,546.29,431.57,0,0,10,1,1
10652403,106524,2,10652401,10652402,,,,,,,,717.87041,26,1,3,2,,2007,5,,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,85,,12,1,2,9393.74,7121.3,0,0,2912.06,0,0,0,0,0,0,0,0,0,184.37,145.65,0,0,10,1,1
10652404,106524,2,10652401,10652402,,,,,,,,717.87041,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
10652501,106525,1,10652502,10652503,,,,,,,,48.18029,50,3,3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10652502,106525,1,,,10652503,,,,,,,48.18029,77,2,1,2,,1949,2,4,1,2,2,,1,1,1,2,,7,3,51,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16080.72,0,0,0,0,0,2,2,1
10652503,106525,2,,,10652502,,,,,,,48.18029,74,2,1,2,,1950,2,4,1,2,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9428.28,0,0,0,0,0,2,2,1
10652601,106526,1,,,10652602,,,,,,,215.24474,50,2,1,2,,1981,4,3,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,43,,13,1,2,4800,4335,0,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1
10652602,106526,2,,,10652601,,,,,,,215.24474,51,2,1,2,,1981,5,2,2,3,2,,2,,,,,3,2,22,40,0,0,12,0,0,0,0,0,0,0,0,,86,,1,,,15534,11805.84,0,0,4815.54,0,15432.04,12000,0,0,0,0,0,0,0,0,0,0,8,6,1
10652603,106526,2,10652601,10652602,,,,,,,,215.24474,17,1,3,1,3,2009,2,2,2,2,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1
10652802,106528,2,,10652803,,,,,,,,199.20676,17,1,3,1,3,2008,2,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10652803,106528,2,,,,,,,,,,199.20676,49,2,1,2,,1981,5,2,2,3,2,,2,,,,,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,,41,,12,1,2,35871.95,27352.47,0,0,11120.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10653001,106530,1,,,10653002,,,,,,,195.30983,49,2,1,2,,1985,5,3,1,1,2,,2,,1,1,1,8,3,83,,2,0,0,0,0,0,10,0,0,0,0,,,,,1,2,8243.4,6542.49,0,0,2555.45,0,0,0,0,0,0,0,0,0,0,0,69.91,0,10,6,1
10653002,106530,2,,,10653001,,,,,,,195.30983,51,2,1,2,,1978,3,3,1,3,2,,2,,,,,2,3,52,20,11,1,0,0,0,0,0,0,0,0,0,,47,3,13,1,2,6144.72,5214.7,0,0,1904.86,0,0,0,0,0,0,0,0,0,2855.74,2256.04,0,0,10,6,1
10653301,106533,1,,,10653302,,,,,,,988.34762,49,2,2,2,,1980,4,2,2,3,2,,2,,1,1,1,7,3,41,,12,0,0,0,0,0,0,0,0,0,0,,,,,1,2,9669.74,8280.46,0,0,2997.62,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1
10653302,106533,2,,,10653301,,,,,,,988.34762,31,2,2,2,,1990,1,2,2,3,2,,2,,,,,1,3,91,30,12,0,0,0,0,0,0,0,0,0,0,,85,,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1
10653303,106533,2,10653301,10653302,,,,,,,,988.34762,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1
10653304,106533,2,10653301,10653302,,,,,0,0,0,988.34762,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,1
10653501,106535,1,,,10653502,,,,,,,134.13466,49,2,1,2,,1979,3,2,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,49,,13,1,2,14361.4,11617.87,0,0,4452.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10653502,106535,2,,,10653501,,,,,,,134.13466,50,2,1,2,,1976,2,,1,3,,,2,,,,,1,3,71,40,7,0,0,0,5,0,0,0,0,0,0,,43,,13,2,2,13485.26,10746.59,0,0,4180.43,0,0,0,0,0,0,0,0,0,2274.7,1797.02,0,0,3,3,1
10653601,106536,1,,,10653602,,,,,,,191.25233,49,2,1,2,,1981,4,2,2,3,2,,1,2,,,,1,3,74,40,12,0,0,0,0,0,0,0,0,0,0,,16,,11,1,2,14075.89,12087.69,0,0,4363.53,0,0,0,0,0,0,0,0,0,323.48,255.55,0,0,6,6,1
10653602,106536,2,,,10653601,,,,,,,191.25233,48,2,1,2,,1982,4,4,1,2,1,1,2,,,,,1,3,74,40,12,0,0,0,0,0,0,0,0,0,0,,14,,13,1,2,5978.17,5204.13,0,0,1853.23,0,0,0,0,0,0,0,0,0,1389.69,1103.31,0,0,6,6,1
10653901,106539,1,,,10653902,,,,,,,1298.75688,49,2,1,2,,1984,5,2,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,46,,13,1,1,89478.69,68093.61,0,0,27738.39,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10653902,106539,2,,,10653901,,,,,,,1298.75688,48,2,1,2,,1982,5,2,2,3,2,,2,,,,,1,3,32,40,12,0,0,0,0,0,0,0,0,0,0,,86,,13,1,2,37639.01,28747.5,0,0,11668.09,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10653903,106539,1,10653901,10653902,,,,,,,,1298.75688,22,1,3,1,5,2006,3,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,46,,11,1,2,28321.21,21951.3,0,0,8779.58,0,0,0,0,0,0,0,0,0,826.04,652.57,0,0,10,1,1
10653904,106539,2,10653901,10653902,,,,,,,,1298.75688,16,1,3,1,3,2010,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10654002,106540,2,,,10654003,,,,,,,1780.98776,36,2,1,2,,1991,3,2,2,3,2,,2,,,,,1,3,82,40,12,0,0,0,0,0,0,0,0,0,0,,13,,13,1,2,4500,3420,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
10654003,106540,1,,,10654002,,,,,,,1780.98776,37,2,1,2,,1990,3,,,,,,,,1,2,,11,3,74,,0,0,0,0,9,0,0,0,0,0,3,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
10654004,106540,2,10654003,10654002,,,,,0,0,0,1780.98776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
10654005,106540,1,10654003,10654002,,,,,,,,1780.98776,19,1,3,1,4,2009,3,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,6,4,1
10654006,106540,2,10654003,10654002,,,,,,,,1780.98776,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,1
10654101,106541,1,,,10654102,,,,,,,236.85163,49,2,1,2,,1978,3,,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,49,,11,1,2,15388.24,12000,0,0,4770.35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1
10654102,106541,2,,,10654101,,,,,,,236.85163,50,2,1,2,,1981,5,2,2,3,2,,2,,,,,1,3,23,40,12,0,0,0,0,0,0,0,0,0,0,,85,,11,1,1,25794.14,20053.67,0,0,7996.18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1
10654103,106541,1,10654101,10654102,,,,,,,,236.85163,18,1,3,1,5,2010,3,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1
10654501,106545,1,,,10654502,,,,,,,183.01154,48,2,1,2,,1981,4,2,2,3,2,,2,,1,1,1,5,3,71,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,1546,0,0,0,0,0,0,0,0,0,5,6,1
10654502,106545,2,,,10654501,,,,,,,183.01154,52,2,1,2,,1979,4,2,2,3,2,,2,,1,2,,5,3,74,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1
10654601,106546,1,,,10654602,,,,,,,302.89809,48,2,1,2,,1979,3,3,2,3,2,,2,,1,1,1,5,3,71,,9,0,0,0,3,0,0,0,0,0,0,,,,,1,2,18000,13680,0,0,5580,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10654602,106546,2,,,10654601,,,,,,,302.89809,41,2,1,2,,1987,2,2,2,3,2,,2,,,,,1,3,51,40,12,0,0,0,0,0,0,0,0,0,0,,49,,13,1,2,20838.43,16368.97,0,0,6459.91,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10654603,106546,2,10654601,10654602,,,,,,,,302.89809,20,1,3,1,5,2008,3,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,2059.02,1691.71,0,0,638.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10654604,106546,1,10654601,10654602,,,,,,,,302.89809,16,1,3,1,3,2010,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10654701,106547,1,,,,,,,,,,843.83736,48,1,3,2,,1979,3,2,2,3,2,,2,,1,1,1,5,3,83,,1,0,0,0,11,0,0,0,0,0,0,,,,,2,2,715.92,651.49,0,0,221.94,0,0,0,0,0,6930,6930,0,0,0,0,0,0,5,6,1
10654901,106549,1,,10654902,,,,,,,,228.85435,48,5,3,2,,1995,5,3,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,42,,13,1,1,30648.14,23506.81,600,0,9500.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10654902,106549,2,,,,,,,,,,228.85435,83,5,3,2,,1939,1,4,1,1,2,,2,,1,2,,7,3,73,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8680.44,0,0,0,0,0,2,2,1
10655101,106551,1,,,10655102,,,,,,,606.45121,48,2,1,2,,2006,5,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,84,,12,1,2,35491.55,27081.31,0,0,11002.38,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10655102,106551,2,,,10655101,,,,,,,606.45121,51,2,1,2,,1981,5,3,1,3,2,,2,,,,,1,3,91,30,12,0,0,0,0,0,0,0,0,0,0,,84,,12,1,2,11566,9577.06,0,0,3585.46,0,15000,10594,0,0,0,0,0,0,0,0,0,0,10,1,1
10655103,106551,1,10655101,10655102,,,,,,,,606.45121,21,1,3,1,5,2007,3,,2,3,2,,2,,2,1,1,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10655401,106554,1,,,10655402,,,,,,,388.68846,48,2,1,2,,1982,4,,2,3,2,,2,,1,1,1,5,3,71,,10,0,0,0,2,0,0,0,0,0,0,,,,,1,2,14676.32,12504.11,0,0,4549.66,0,0,0,0,0,0,0,0,0,17981.94,14205.73,0,0,10,1,1
10655402,106554,2,,,10655401,,,,,,,388.68846,42,2,1,2,,1988,4,2,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,10,,7,1,2,15713.67,12810.44,0,0,4871.24,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10655403,106554,2,10655401,10655402,,,,,,,,388.68846,21,1,3,1,5,2008,3,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,10485.24,8674.57,0,0,3250.42,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10655404,106554,2,10655401,10655402,,,20,0,0,0,35,388.68846,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
10655501,106555,1,,,10655502,,,,,,,180.13803,48,2,1,2,,1980,5,3,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,49,,12,1,2,9600,7296,0,0,2976,0,0,0,0,0,0,0,0,0,1670.88,1320,0,0,1,6,1
10655502,106555,2,,,10655501,,,,,,,180.13803,47,2,1,2,,1982,4,4,1,2,2,,2,,1,1,1,5,3,51,,1,0,2,0,9,0,0,0,0,0,0,,,,,2,1,2876.08,2389.36,0,0,891.58,0,0,0,0,0,0,0,0,0,1416.62,1181.62,0,0,1,6,1
10655601,106556,1,,,10655605,,,,,,,97.57799,48,2,1,2,,1980,3,,2,3,2,,2,,1,1,1,5,3,71,,10,0,0,0,2,0,0,0,0,0,0,,,,,1,2,2824.92,2451.68,0,0,875.73,0,0,0,0,0,900,900,0,0,374,295.46,0,0,3,3,1
10655602,106556,1,10655601,10655603,,,,,,,,97.57799,22,1,3,2,,2004,2,,2,3,2,,2,,2,1,1,5,,,,0,0,0,0,12,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10655603,106556,2,,,,,,,,,,97.57799,75,4,3,2,,1944,1,3,2,3,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7944.12,0,0,0,0,0,3,3,1
10655604,106556,1,10655601,10655605,,,,,,,,97.57799,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1
10655605,106556,2,,,10655601,,,,,,,97.57799,44,2,1,2,,1983,3,2,2,3,2,,2,,,,,2,3,51,20,0,6,0,0,6,0,0,0,0,0,0,,96,3,5,1,2,2345.45,2134.36,0,0,727.09,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10655701,106557,1,,,10655702,,,,,,,371.79998,47,2,1,2,,1981,3,,2,3,2,,2,,,,,1,3,83,40,5,0,0,0,7,0,0,0,0,0,0,,56,,14,1,2,965.15,878.29,0,0,299.2,0,0,0,0,0,0,0,0,0,1086.65,927.45,0,0,7,6,1
10655702,106557,2,,,10655701,,,,,,,371.79998,42,2,1,2,,1987,3,3,2,3,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,12,1,2,10913.56,9083.34,0,0,3383.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1
10655801,106558,1,,,10655802,,,,,,,329.8776,47,2,1,2,,1981,4,3,2,3,2,,2,,,,,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,,45,,5,1,2,9600,7296,0,0,2976,0,0,0,0,0,0,0,0,0,148.86,117.6,0,0,5,5,1
10655802,106558,2,,,10655801,,,,,,,329.8776,44,2,1,2,,1982,2,3,2,3,2,,1,1,,,,2,3,91,16,0,4,0,0,8,0,0,0,0,0,0,,81,3,12,1,2,2518.98,2120.39,0,0,780.88,0,0,0,0,0,3490,2850,0,0,0,0,0,0,5,5,1
10655803,106558,1,10655801,10655802,,,,,,,,329.8776,22,1,3,2,,2005,3,2,2,3,2,,2,,1,1,1,5,3,93,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1
10655804,106558,1,10655801,10655802,,,,,,,,329.8776,19,1,3,1,3,2007,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,5,5,1
10655901,106559,1,,,10655902,,,,,,,255.3849,47,2,1,2,,1985,5,,2,3,2,,2,,,,,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,,41,,13,1,1,28313.04,21564.87,0,0,8777.04,0,0,0,0,0,0,0,0,0,8539.98,6746.58,0,0,10,1,1
10655902,106559,2,,,10655901,,,,,,,255.3849,48,2,1,2,,1981,4,3,2,3,2,,2,,,,,1,3,32,36,12,0,0,0,0,0,0,0,0,0,0,,86,,13,1,2,38890.11,29528,0,0,12055.93,0,0,0,0,0,0,0,0,0,2257.05,1783.07,0,0,10,1,1
10655903,106559,1,10655901,10655902,,,,,,,,255.3849,19,1,3,1,5,2009,3,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
