HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
30008600,1249.53418,4,1,4.0,2014,2,1,,250.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,3,700.0,2,,2,2,2,2,13995.55,10776.75,10026.6,10026.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3218.8,-274,0.0,10,1,1
30009800,211.05026,4,1,4.0,1972,2,1,,240.0,80.0,,1,1,,3.0,,1,1,1,2,1,3,2,600.0,1,,2,2,2,2,16429.82,16429.82,16429.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30010800,909.56721,4,1,2.0,2009,2,1,,250.0,120.5,,1,1,,3.0,3.0,1,1,1,1,1,3,4,600.0,3,3.0,2,1,1,2,24474.82,19291.23,19291.23,19291.23,2880.0,2880.0,0.0,0.0,0.0,0.0,1200,0,0.23,0.23,0,0,0,0.0,0,0,5183.59,-91,0.0,10,1,1
30011600,405.61013,4,1,4.0,2013,2,2,,300.0,150.0,,1,1,,3.0,,2,1,2,2,1,1,3,2000.0,1,,2,2,2,2,8870.39,7638.0,7638.0,7638.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,42.0,0,0,1190.39,-480,0.0,10,1,1
30011800,371.60558,4,1,1.0,1997,2,1,,110.0,118.33,,1,1,,3.0,3.0,1,1,2,2,1,3,2,400.0,1,1.0,2,2,2,2,6020.52,6020.52,6020.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30012500,224.54485,4,1,5.0,1990,2,1,,300.0,150.0,,1,1,,3.0,,1,1,1,1,3,1,3,450.0,2,,2,2,2,2,53692.84,53045.24,52905.77,48546.33,5000.0,5000.0,0.0,0.0,0.0,0.0,0,0,32610.0,32610.0,0,0,0,0.0,0,0,647.6,0,0.0,10,1,1
30012700,418.92645,4,2,3.0,2012,2,1,,250.0,95.0,45.0,1,1,3.0,3.0,3.0,1,1,1,3,1,3,3,500.0,2,2.0,2,2,2,2,42166.96,41509.67,41509.67,38083.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,300,0,0,0.0,0,0,657.29,0,0.0,10,1,1
30013400,133.8234,4,1,3.0,1981,2,2,,250.0,150.0,,1,1,,3.0,,1,1,1,3,3,3,3,700.0,2,,2,2,2,2,9505.59,9485.59,9485.59,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,20.0,0,0,0.0,0,0.0,10,1,1
30014100,45.29471,3,1,2.0,1966,2,2,,300.0,100.0,,1,1,,3.0,,2,1,2,2,1,3,2,600.0,1,,2,2,2,2,9405.97,8056.23,7815.61,5048.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,30.0,0,0,1319.74,0,0.0,10,1,1
30014300,409.8801,4,1,2.0,1986,2,2,,160.0,70.0,,1,1,,2.0,,2,2,2,2,1,2,1,350.0,1,,2,2,2,2,2488.11,2488.11,2488.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30014400,222.13269,4,1,3.0,2002,2,1,,200.0,90.0,,1,1,,3.0,,1,1,1,1,1,3,3,400.0,2,,2,2,2,2,9853.7,7395.25,6901.19,6901.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,19.0,0,0,2439.45,0,0.0,10,1,1
30014800,555.29961,4,1,1.0,2008,2,2,,110.0,74.58,,1,1,,3.0,,1,1,1,3,1,1,4,400.0,2,,2,2,2,2,8628.87,7830.48,7830.48,3944.72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,798.39,0,0.0,10,1,1
30014900,296.78364,4,1,3.0,1986,2,1,,200.0,80.0,,1,1,,3.0,,1,1,1,1,1,3,3,450.0,3,,2,2,2,2,20790.03,16841.25,16449.6,12167.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,10.0,0,0,3938.78,0,0.0,10,1,1
30016300,361.16996,4,2,4.0,2007,2,1,,300.0,211.67000000000002,175.0,1,1,3.0,3.0,3.0,1,1,2,1,1,1,2,1500.0,1,2.0,2,2,2,2,30434.33,23834.94,20987.4,20987.4,0.0,0.0,2847.54,2249.55,0.0,0.0,0,0,0.0,0.0,1260,0,0,0.0,0,0,6599.39,-365,0.0,10,1,1
30016600,282.09548,4,1,3.0,1986,2,1,,250.0,140.0,,1,1,,3.0,,1,1,1,1,1,1,2,500.0,1,,2,2,2,2,4380.0,3679.81,3679.81,3679.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,700.19,0,0.0,10,1,1
30017000,145.64999,4,1,4.0,1990,2,1,,200.0,80.0,,1,1,,3.0,,1,1,1,1,3,3,3,600.0,2,,2,2,2,2,17312.88,16413.09,16413.09,5629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,899.79,0,0.0,10,1,1
30017500,206.39826,4,1,2.0,1992,2,2,,,100.0,,1,1,,3.0,,1,1,2,1,3,1,2,1000.0,1,,2,2,1,1,11358.18,11358.18,11358.18,63.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.81,63.81,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30017700,193.6649,4,1,1.0,1958,2,2,,,122.13,,3,1,,3.0,,2,2,2,2,3,3,2,400.0,1,,2,2,2,2,3506.54,3506.54,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30018500,139.35887,4,2,4.0,1983,2,2,,,204.17,220.0,1,1,3.0,3.0,,2,1,2,2,1,2,2,2000.0,1,,2,2,1,1,16698.03,13634.23,13634.23,8725.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0,0,0.0,0,0,3063.8,0,0.0,10,1,1
30019500,312.98703,4,1,3.0,1997,2,2,,,145.0,,1,1,,3.0,,1,1,1,1,1,1,5,1200.0,3,,2,2,2,2,38052.24,28758.6,28522.52,28522.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,9293.64,-477,0.0,10,1,1
30020000,144.80397,4,1,3.0,1982,2,2,,,100.0,,1,1,,3.0,,1,2,2,1,1,1,2,1500.0,1,,2,1,1,1,33839.87,25911.24,25911.24,23929.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,120.0,0,0,7808.63,0,0.0,10,1,1
30020100,222.87437,4,1,5.0,1990,2,1,,300.0,180.0,,1,1,,3.0,,1,1,1,1,1,3,3,600.0,1,,2,2,2,2,4736.35,4729.35,4729.35,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,0.0,0,0.0,10,1,1
30020200,145.64999,4,1,4.0,1977,2,2,,250.0,105.0,,1,1,,3.0,,1,1,1,2,1,3,3,1000.0,2,,2,2,2,2,8669.78,8578.21,8578.21,648.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,25.0,0,0,66.57,0,0.0,10,1,1
30020300,980.58388,4,3,1.0,2000,2,2,130.0,,180.0,,1,1,,3.0,,1,1,1,3,1,3,4,600.0,3,,2,2,1,1,22471.86,18072.0,18072.0,18072.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,4399.86,-72,0.0,10,1,1
30020400,89.43156,4,1,3.0,1969,2,1,,250.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,4,800.0,2,,1,2,2,2,6966.75,6931.75,6931.75,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,35.0,0,0,0.0,0,0.0,10,1,1
30021700,175.33925,4,1,4.0,1995,2,1,,200.0,179.67,,1,1,,3.0,,1,1,2,2,1,1,3,725.0,2,,2,1,2,2,7436.68,7365.8,7365.8,139.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,70.88,0,0.0,10,1,1
30022400,366.81254,4,1,4.0,2014,2,1,,600.0,75.0,,1,1,3.0,3.0,3.0,1,1,1,3,1,1,4,125.0,3,,2,1,1,2,18423.77,14990.59,14785.61,10764.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3433.18,0,0.0,10,1,1
30022800,307.17595,4,1,4.0,1988,2,1,,400.0,105.83,,1,1,,3.0,,1,1,1,1,1,1,5,1500.0,2,,2,1,2,2,45149.56,34473.36,33966.08,33966.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.53,1.53,0,0,0,0.0,0,0,10676.2,0,0.0,10,1,1
30023100,114.7312,4,1,4.0,2000,2,2,,,100.0,,1,1,,3.0,,1,1,1,3,1,1,4,800.0,3,,2,2,2,2,15235.23,13484.75,13322.43,5629.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,74.0,63.0,0,0,0,2.89,0,0,1747.59,0,0.0,10,1,1
30023300,538.74735,4,5,4.0,1989,2,2,,200.0,155.0,,1,1,,3.0,3.0,2,1,2,1,1,3,3,370.0,2,,2,2,2,2,17738.73,17267.99,14961.06,8163.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,470.74,0,0.0,10,1,1
30023400,73.73715,4,1,2.0,1967,2,1,,,110.0,,1,1,,3.0,,2,2,2,2,3,3,1,850.0,1,,2,2,2,2,9936.71,9936.71,3429.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30023600,974.13104,4,2,3.0,2014,2,2,,250.0,110.0,200.0,1,1,3.0,3.0,,1,1,1,3,1,1,4,1000.0,1,,2,2,2,2,11323.88,9119.78,8977.02,8977.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,600,0,0,0.0,0,0,2204.1,-7,0.0,10,1,1
30023800,739.94636,4,2,4.0,2013,2,1,,250.0,188.75,100.0,1,1,3.0,3.0,,1,1,1,1,1,1,4,1100.0,2,,2,2,2,2,20494.76,16452.17,6079.47,6079.47,0.0,0.0,9673.5,7738.8,0.0,0.0,0,0,0.0,0.0,600,0,0,15.0,0,0,4027.59,0,0.0,10,1,1
30024300,58.71196,4,1,3.0,1980,2,2,,250.0,93.0,,1,1,,3.0,,1,1,1,3,1,3,3,500.0,2,,2,2,2,2,3639.11,3639.11,3639.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30024400,300.74426,4,1,3.0,1987,2,1,,230.0,100.0,,1,1,,3.0,,2,1,1,2,1,2,3,600.0,2,,2,2,2,2,17659.65,16095.21,16095.21,9109.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,1564.44,-12,0.0,10,1,1
30025600,379.06247,4,1,4.0,1987,2,1,,220.0,88.0,,1,1,,3.0,,1,1,1,1,1,3,3,300.0,2,,2,2,2,2,1162.8,1162.8,0.0,0.0,0.0,0.0,0.0,0.0,1162.8,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30026600,105.74203,4,1,3.0,1986,2,1,,,120.0,,1,1,,3.0,,2,1,1,1,1,1,3,1200.0,2,,2,2,2,2,21504.72,18978.45,18978.45,8287.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.56,1.56,0,0,0,49.0,0,0,2477.27,0,0.0,10,1,1
30027300,195.92958,4,1,3.0,1972,2,2,,,120.0,,1,1,,3.0,,1,1,2,1,1,2,2,2000.0,1,,2,1,2,2,21302.59,17856.75,14985.59,10146.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,16.0,0,0,3429.84,-257,0.0,10,1,1
30027700,387.10742,3,1,2.0,1982,2,1,,100.0,57.33,,3,2,,3.0,,1,1,2,2,1,1,2,500.0,1,,2,2,1,1,5752.84,5010.81,4789.53,4789.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,742.03,-36,0.0,10,1,1
30028000,407.683,4,1,4.0,1990,2,2,,300.0,180.0,,1,1,,3.0,,1,1,1,3,1,1,3,1000.0,1,,2,2,2,2,9980.02,8764.75,8764.75,7584.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,247.67000000000002,224.67000000000002,0,0,0,10.0,0,0,1205.27,-20,0.0,10,1,1
30028100,517.71494,4,2,4.0,2000,2,2,,,205.83,375.0,1,1,3.0,3.0,,1,1,1,3,1,1,3,2000.0,2,,2,2,2,2,32305.48,25024.12,25024.12,25024.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,930,0,0,42.0,0,0,7239.36,-83,0.0,10,1,1
30028200,155.0997,4,1,3.0,1982,2,2,,160.0,100.0,,1,1,,3.0,3.0,1,2,2,1,3,2,2,1000.0,1,,2,2,2,2,7483.73,7483.73,7483.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30028400,207.50564,4,1,3.0,2004,2,1,,300.0,120.0,,1,1,,3.0,,1,1,1,3,3,1,4,600.0,2,,2,2,2,2,10023.5,10013.14,10013.14,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,3.36,0,49.08,10,1,1
30029100,296.78364,4,1,2.0,2015,2,1,,160.0,125.0,,1,1,,3.0,,1,1,1,3,1,3,4,500.0,3,,2,2,2,2,15991.44,12972.05,12641.81,8818.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3019.39,0,0.0,10,1,1
30029300,301.99,4,1,4.0,1998,2,1,,220.0,100.0,,1,1,,3.0,,1,1,1,1,1,3,2,315.0,1,,2,2,2,2,4933.41,4499.41,4499.41,2490.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.57,31.57,0,0,0,0.0,0,0,434.0,-2,0.0,10,1,1
30029700,333.9596,4,1,3.0,1989,2,1,,200.0,110.0,,1,1,,3.0,,1,1,1,1,1,1,3,1000.0,2,,2,2,2,2,44072.92,34476.99,33663.09,33663.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,23.0,0,0,9572.93,-779,0.0,10,1,1
30030800,124.84723,4,1,3.0,2013,2,1,,250.0,120.0,,1,1,,3.0,,1,1,1,1,1,1,3,2000.0,2,,1,1,1,1,14941.61,12217.29,11453.57,11453.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,2724.32,0,0.0,10,1,1
30032100,101.58037,4,1,3.0,1963,2,1,,,90.0,,1,1,,3.0,,2,1,2,1,1,1,3,1000.0,3,,2,2,2,2,27423.12,24042.29,24042.29,10724.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.39,18.39,0,0,0,0.0,0,0,3380.83,0,0.0,10,1,1
30032500,107.51285,4,1,4.0,1976,2,2,,400.0,120.0,,1,1,,3.0,,1,1,1,2,1,1,3,1000.0,2,,2,2,2,2,8817.08,8205.08,8205.08,-612.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,12.0,600,0,0.0,0,0.0,10,1,1
30033100,217.20561,4,1,3.0,1989,2,1,,300.0,180.0,,1,1,,3.0,,1,1,1,3,3,1,2,700.0,1,,2,2,2,2,12297.15,11578.96,11578.96,3661.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,18.0,0,0,700.19,0,0.0,10,1,1
30034000,301.15972,4,1,4.0,1990,2,1,,230.0,119.17,,1,1,,3.0,,1,1,1,1,1,1,4,450.0,2,,2,2,2,2,17761.15,14747.91,13989.87,9010.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3013.24,0,0.0,10,1,1
30034600,116.21995,4,1,4.0,1973,2,2,,,90.0,,1,1,,3.0,,1,1,2,1,2,3,2,400.0,1,,2,2,2,2,4495.89,4495.89,4495.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,10,1,1
30034900,190.21409,3,1,3.0,1981,1,1,,70.0,100.0,,1,1,,2.0,3.0,2,1,2,2,1,1,2,725.0,1,1.0,2,2,2,2,10087.9,8571.28,7724.44,7724.44,0.0,0.0,0.0,0.0,102.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,1516.62,-84,0.0,10,1,1
30035200,206.90168,4,1,3.0,2004,2,1,,400.0,70.0,,1,1,,3.0,,1,1,1,1,1,1,4,450.0,2,,2,2,2,2,26941.02,21504.31,21504.31,21504.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,5436.71,-1010,0.0,10,1,1
30035400,121.1742,4,1,4.0,2003,2,1,,250.0,130.0,,1,1,,3.0,,1,1,1,1,1,1,3,700.0,2,,2,2,2,2,15497.18,12136.42,12136.42,12136.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,3360.76,0,0.0,10,1,1
30035700,113.31134,4,1,5.0,1995,2,1,,300.0,160.0,,1,1,,3.0,,1,1,1,1,1,1,3,1000.0,2,,2,2,2,2,24398.33,20028.32,20028.32,16629.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,4370.01,0,0.0,10,1,1
30035900,422.47283,4,1,3.0,2004,2,1,,200.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,4,400.0,2,,2,2,2,2,18447.64,14020.39,13776.81,13776.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.18,0.18,0,0,0,18.0,0,0,4409.25,0,0.0,10,1,1
30036000,523.63705,4,2,3.0,2015,2,1,,250.0,186.67000000000002,140.0,1,1,3.0,3.0,,1,1,1,1,1,1,4,600.0,2,,2,1,2,2,17614.56,13034.96,13034.96,13034.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,840,0,0,0.0,0,0,4579.6,0,0.0,10,1,1
30036200,210.29273,4,1,3.0,1992,1,1,,,209.5,,1,1,,3.0,,1,1,1,3,1,2,2,1250.0,1,,2,2,2,2,13616.59,12446.59,12146.59,4585.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,30.0,0,0,1140.0,-50,0.0,10,1,1
30036400,942.58615,4,1,4.0,2010,2,2,,160.0,130.0,,1,1,,3.0,,1,1,1,3,1,1,3,1000.0,2,,2,2,2,2,24377.81,19352.37,15165.25,15165.25,3022.0,3022.0,4187.12,3352.83,0.0,0.0,0,0,2.4,2.4,0,0,0,185.0,0,0,4840.44,0,0.0,10,1,1
30036900,300.38539,4,5,3.0,2011,2,1,,200.0,200.0,,1,1,3.0,3.0,3.0,1,2,1,1,1,1,3,1500.0,2,,2,1,2,2,25732.75,20710.88,20450.79,20450.79,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,6.0,0,0,5015.87,-159,0.0,10,1,1
30037300,135.09824,4,1,2.0,1974,2,2,,400.0,80.0,,1,1,,3.0,,1,1,1,3,1,1,4,700.0,3,,2,2,2,2,10710.15,8529.12,7941.05,7941.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,2181.03,-291,0.0,10,1,1
30038600,97.92452,4,1,4.0,1984,2,2,,,138.32999999999998,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,3,,2,2,2,2,19816.11,16751.67,16751.67,9153.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0100000000000002,2.0100000000000002,0,0,0,25.0,475,0,2564.44,0,0.0,10,1,1
30039100,319.40262,4,2,3.0,2005,2,1,,400.0,191.42000000000002,175.0,1,1,3.0,3.0,,1,1,1,1,1,1,4,1200.0,3,,2,2,2,2,45418.05,34474.3,34474.3,34474.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1260,0,0,0.0,0,0,10943.75,-699,0.0,10,1,1
30039400,542.72201,4,1,4.0,1980,1,1,,90.0,80.0,,1,1,,3.0,,1,1,1,1,1,2,3,500.0,2,,2,1,1,1,17508.93,14678.47,14213.16,8607.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,2830.46,0,0.0,10,1,1
30040200,284.23259,1,1,5.0,2002,2,1,,750.0,170.0,,1,1,,3.0,,1,1,1,1,1,1,3,1500.0,2,,2,2,2,2,49025.28,41810.18,34912.1,31157.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,321.95000000000005,321.95000000000005,0,0,0,40.0,0,0,7175.1,-824,0.0,10,1,1
30041200,230.89766,4,1,3.0,1978,2,2,,250.0,80.0,,1,1,,3.0,,2,2,2,2,1,3,2,1300.0,1,,2,2,2,2,12033.46,11061.96,9653.84,6147.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,971.5,-224,0.0,10,1,1
30041600,41.18503,1,1,6.0,1991,2,1,,200.0,151.67000000000002,,1,1,,3.0,3.0,2,2,2,2,3,3,2,625.0,1,,2,2,2,2,9540.6,8626.64,6851.24,4508.0,0.0,0.0,0.0,0.0,0.0,0.0,300,0,8.0,8.0,0,0,0,0.0,0,0,913.96,0,0.0,10,1,1
30042300,115.41061,4,1,4.0,1981,2,1,,250.0,149.17,,1,1,,3.0,,1,1,1,3,1,1,2,1000.0,2,,2,2,2,2,12900.34,11611.14,11611.14,5660.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.3100000000000005,3.3100000000000005,0,0,0,0.0,0,0,1289.2,0,0.0,10,1,1
30042500,299.2976,4,1,3.0,1951,2,2,,500.0,150.0,,1,1,,3.0,,2,2,2,3,1,1,3,1000.0,2,,2,2,2,2,8085.73,7653.96,6329.35,2298.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,431.77,0,0.0,10,1,1
30043100,369.56155,4,1,3.0,1989,2,1,,170.0,60.0,,1,1,,3.0,,1,1,1,1,3,3,3,300.0,2,,2,2,2,2,3145.4,3138.4,3138.4,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,7.0,0,0,0.0,0,0.0,10,1,1
30044300,468.06837,4,1,3.0,2010,2,1,,200.0,120.0,,1,1,,3.0,,1,1,1,1,1,1,4,1000.0,2,,2,2,2,2,23303.91,18964.77,18059.2,18059.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,4339.14,-14,0.0,10,1,1
30044400,169.95661,2,1,4.0,1986,2,1,,200.0,93.33,,1,1,,3.0,,1,1,2,3,1,1,4,800.0,2,,2,2,2,2,15246.32,12472.29,8722.57,8722.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,2774.03,0,0.0,10,1,1
30045700,85.22466,2,1,5.0,1974,2,1,,250.0,154.17000000000002,,1,1,,3.0,,2,1,2,2,3,3,3,625.0,2,,2,2,2,2,6037.71,5668.13,5668.13,2525.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,35.02,0,0,334.56,0,188.94,10,1,1
30045900,334.19669,4,1,1.0,2010,2,2,,130.0,55.0,,1,1,,3.0,,1,1,1,1,1,2,3,500.0,3,,2,1,1,1,10077.99,7700.93,7700.93,7700.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.8,21.8,0,0,0,26.0,0,0,2351.06,0,0.0,10,1,1
30046400,181.68067,1,1,3.0,1972,2,1,,,80.84,,1,1,,3.0,,2,1,2,3,1,1,3,3000.0,2,,2,2,2,2,30050.58,25425.4,24540.39,20440.76,0.0,0.0,0.0,0.0,464.1,0.0,0,0,0.0,0.0,0,0,0,35.0,0,0,4590.18,-77,0.0,10,1,1
30046500,195.80838,1,1,4.0,1956,2,1,,250.0,110.84,,1,1,,3.0,,1,1,1,3,1,1,3,600.0,2,,2,2,2,2,48309.14,35837.11,34828.47,34828.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,42.0,0,0,12430.03,0,0.0,10,1,1
30046600,247.85293,4,1,4.0,1989,2,1,,220.0,120.0,,1,1,,3.0,,1,1,1,1,1,1,3,1000.0,2,,2,2,2,2,18117.53,14039.82,14039.82,14039.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,4077.71,0,0.0,10,1,1
30047000,159.39925,3,1,2.0,1988,2,1,,70.0,80.0,,3,1,,3.0,,1,1,1,1,1,1,2,800.0,2,,2,2,1,1,21552.31,16423.42,16147.98,16147.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,5128.89,-17,0.0,10,1,1
30047400,102.01735,4,1,3.0,1999,2,1,,250.0,120.0,,1,1,,3.0,,1,1,2,1,1,1,2,1200.0,1,,2,2,2,2,24166.09,19897.48,15479.36,15479.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.93,4.93,0,0,0,0.0,0,0,4268.61,-50,0.0,10,1,1
30047500,890.23462,4,1,2.0,2009,2,1,,250.0,72.33,,1,1,,3.0,3.0,1,1,1,1,1,3,5,600.0,3,,2,2,2,2,29409.38,21871.06,21871.06,21871.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,7538.32,0,0.0,10,1,1
30048300,312.80676,4,1,3.0,1969,2,2,,,100.0,,1,1,,3.0,,2,1,2,2,3,3,1,300.0,1,,2,2,1,1,4850.28,4800.56,4580.13,419.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,49.72,-58,0.0,10,1,1
30048600,300.19686,4,1,2.0,1989,2,1,,150.0,80.0,,1,1,,3.0,,1,1,1,1,1,3,3,300.0,1,,2,1,2,2,3641.1,3607.37,3607.37,107.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,33.73,0,0.0,10,1,1
30048800,200.14848,4,1,2.0,1966,2,1,,200.0,174.49,,1,1,,3.0,,2,1,2,2,3,3,3,650.0,2,,2,2,2,2,6660.97,6625.72,6451.87,199.75,0.0,0.0,0.0,0.0,0.0,173.85,0,0,235.0,199.75,0,0,0,0.0,0,0,35.25,0,0.0,10,1,1
30049500,490.99473,4,1,4.0,1995,2,2,,600.0,147.0,,1,1,,2.0,,2,1,2,2,1,1,3,3000.0,1,,2,2,1,1,23096.53,17136.16,15081.3,15081.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,12.0,0,0,5948.37,0,0.0,10,1,1
